Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
Non-EU Europe,4-13 days,1000-5000 GBP,1,0,1.0,4,2,6,Holiday,0.1839285714285714,0.0,0.8160714285714284,0.0
North America,,500-1000 GBP,1,0,1.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,7,2,6,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,250-500 GBP,2,0,5.0,5,7,1,Holiday,0.21666666666666665,0.0,0.7833333333333333,0.0
EU,4-13 days,0-250 GBP,0,1,1.0,4,1,4,VFF,0.41,0.0,0.24375,0.34625
North America,4-13 days,250-500 GBP,0,0,1.0,2,5,1,VFF,0.0,0.0,0.5,0.5
EU,1-3 days,0-250 GBP,0,0,5.0,6,4,2,Holiday,0.88805173992674,0.0,0.0,0.11194826007326006
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,1,0,1.0,8,4,5,VFF,0.05,0.0,0.35,0.6
EU,1-3 days,250-500 GBP,1,0,1.0,7,4,3,Business or Work,0.7888084138084138,0.0,0.0,0.2111915861915862
"Australia, NZ and Oceania",1-3 days,0-250 GBP,1,1,5.0,2,5,4,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,1,1,1.0,5,7,5,Holiday,0.1,0.0,0.9,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,5,1,7,Holiday,0.10077741702741702,0.0,0.8201352813852815,0.07908730158730158
EU,14-27 days,0-250 GBP,0,0,5.0,4,1,1,VFF,0.09464285714285714,0.0,0.05,0.8553571428571429
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,4,1,Business or Work,0.626706349206349,0.0,0.37329365079365073,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,8,6,7,VFF,0.0,0.0,0.45,0.55
EU,4-13 days,1000-5000 GBP,1,0,1.0,4,4,1,Business or Work,0.725,0.0,0.2,0.075
EU,1-3 months,250-500 GBP,0,0,1.0,2,5,2,Education and Other,0.0,0.25,0.16666666666666669,0.5833333333333333
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,7,Holiday,0.06345066776763832,0.0,0.843642774139268,0.09290655809309384
EU,,0-250 GBP,1,0,1.0,7,7,7,VFF,0.4466666666666666,0.0,0.5533333333333333,0.0
UK,14-27 days,500-1000 GBP,0,0,1.0,6,2,3,VFF,0.0,0.0,0.05,0.95
EU,14-27 days,500-1000 GBP,1,1,1.0,7,2,3,Holiday,0.0,0.0,0.75,0.25
EU,,250-500 GBP,1,0,5.0,5,3,3,Business or Work,0.975,0.0,0.025,0.0
UK,14-27 days,0-250 GBP,1,0,1.0,6,4,3,VFF,0.05,0.0,0.0,0.95
UK,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.0,0.0,0.07501678876678877,0.9249832112332113
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,6,7,7,VFF,0.0,0.4,0.2,0.4
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,0.9361538461538462,0.0,0.06384615384615384,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,6,4,VFF,0.3666666666666667,0.35833333333333334,0.275,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,7,3,1,Holiday,0.0,0.0,0.45666666666666667,0.5433333333333333
EU,4-13 days,500-1000 GBP,1,1,1.0,5,3,7,VFF,0.10964757464757464,0.0,0.8903524253524253,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,7,5,VFF,0.0,0.0,0.20530303030303027,0.7946969696969697
EU,1-3 days,0-250 GBP,1,0,1.0,5,1,6,VFF,0.013157894736842105,0.0,0.7233054226475277,0.26353668261562996
UK,1-3 months,1000-5000 GBP,0,0,1.0,6,3,1,VFF,0.0,0.0,0.05,0.95
"Australia, NZ and Oceania",1-3 days,250-500 GBP,1,1,5.0,7,3,1,Holiday,0.025,0.0,0.975,0.0
EU,4-13 days,500-1000 GBP,2,0,1.0,4,1,2,Holiday,0.0,0.7,0.3,0.0
EU,1-3 days,0-250 GBP,2,1,1.0,7,5,4,Business or Work,0.45,0.0,0.4,0.15
EU,14-27 days,250-500 GBP,0,0,1.0,7,5,2,Holiday,0.25,0.0,0.12571428571428572,0.6242857142857143
EU,1-3 days,0-250 GBP,0,1,1.0,2,2,7,VFF,0.0,0.0,0.4662884333588667,0.5337115666411333
EU,4-13 days,250-500 GBP,0,0,1.0,4,3,5,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,,0,0,5.0,6,4,2,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,7,6,2,VFF,0.1,0.15,0.65,0.1
UK,14-27 days,1000-5000 GBP,2,0,1.0,7,5,1,VFF,0.05,0.05,0.05,0.85
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.015135665959557659,0.019255523860223174,0.3276500289903632,0.637958781189856
EU,4-13 days,250-500 GBP,0,0,1.0,8,5,7,VFF,0.0,0.0,0.11428571428571428,0.8857142857142858
South America,14-27 days,250-500 GBP,0,0,1.0,5,7,6,VFF,0.05,0.0,0.45,0.5
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Business or Work,0.8701399815224186,0.0,0.07147705647391002,0.05838296200367138
EU,4-13 days,500-1000 GBP,0,0,1.0,7,4,3,VFF,0.0,0.0,0.12361111111111112,0.8763888888888889
EU,1-3 days,0-250 GBP,1,1,1.0,5,3,1,Holiday,0.2790476190476191,0.0,0.42321428571428577,0.29773809523809525
EU,3-6 months,more than 5000 GBP,0,0,1.0,2,1,1,Education and Other,0.05,0.55,0.3,0.1
North America,1-3 days,250-500 GBP,1,1,1.0,4,4,2,Business or Work,0.025,0.0,0.9209722222222221,0.05402777777777777
North America,4-13 days,0-250 GBP,0,0,1.0,4,2,3,VFF,0.0,0.0,0.05,0.95
EU,,0-250 GBP,0,1,5.0,5,1,1,VFF,0.5283333333333333,0.0,0.030833333333333334,0.4408333333333334
EU,1-3 days,0-250 GBP,1,0,1.0,5,5,4,Business or Work,0.8676419413919414,0.0,0.1323580586080586,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,7,1,Holiday,0.6750793650793652,0.0,0.32492063492063494,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,4,6,3,Holiday,0.8467948391477803,0.0,0.15320516085221966,0.0
North America,1-3 days,500-1000 GBP,1,1,1.0,6,1,7,Holiday,0.5166666666666666,0.0,0.4458333333333333,0.0375
UK,1-3 days,1000-5000 GBP,0,0,1.0,4,5,4,VFF,0.35,0.0,0.25,0.4
EU,14-27 days,250-500 GBP,0,1,5.0,2,2,5,Holiday,0.1,0.55,0.2,0.15
North America,14-27 days,1000-5000 GBP,1,0,1.0,6,3,4,Holiday,0.5,0.0,0.35,0.15
EU,,250-500 GBP,0,0,1.0,5,5,5,Business or Work,0.8737842712842714,0.0,0.1262157287157287,0.0
EU,,0-250 GBP,1,1,1.0,6,6,6,Holiday,0.880297619047619,0.11970238095238095,0.0,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,5,3,7,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,1,1,5.0,8,4,1,VFF,0.0,0.0,0.85,0.15
South America,1-3 days,1000-5000 GBP,1,1,1.0,5,5,3,Holiday,0.95,0.0,0.05,0.0
EU,,0-250 GBP,0,1,1.0,4,3,3,Business or Work,0.08333333333333333,0.1,0.7,0.11666666666666665
EU,4-13 days,0-250 GBP,0,0,5.0,4,2,6,VFF,0.4564285714285715,0.0,0.16154761904761905,0.38202380952380954
North America,4-13 days,500-1000 GBP,1,1,1.0,6,5,1,Business or Work,0.19916666666666666,0.0,0.7508333333333332,0.05
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,2,0,1.0,4,1,2,Holiday,0.15,0.02,0.53,0.3
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,4,2,Business or Work,0.6125,0.0,0.38749999999999996,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,6,5,2,VFF,0.0,0.0,0.015,0.985
EU,4-13 days,500-1000 GBP,0,0,1.0,6,2,7,Holiday,0.026590909090909092,0.19166666666666668,0.08568181818181818,0.696060606060606
North America,4-13 days,500-1000 GBP,1,0,1.0,2,6,2,Holiday,0.55,0.0,0.45,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,6,5,Business or Work,0.6206547619047618,0.0,0.37934523809523807,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,5,6,5,Business or Work,0.9134433439367651,0.0,0.0,0.08655665606323501
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,1,7,Holiday,0.03333333333333333,0.0,0.95,0.016666666666666666
UK,4-13 days,0-250 GBP,1,0,1.0,5,1,4,VFF,0.0,0.25,0.15,0.6
North America,14-27 days,0-250 GBP,0,0,1.0,8,7,4,VFF,0.05,0.0,0.05,0.9
UK,1-3 days,0-250 GBP,0,0,1.0,4,5,3,VFF,0.15083333333333332,0.0,0.29166666666666663,0.5575
EU,4-13 days,250-500 GBP,2,0,1.0,2,2,6,Holiday,0.0,0.02142857142857143,0.9285714285714285,0.05
EU,14-27 days,500-1000 GBP,0,0,1.0,5,4,4,VFF,0.0,0.016666666666666666,0.05,0.9333333333333332
South America,1-3 days,1000-5000 GBP,1,1,1.0,5,5,4,Business or Work,0.95,0.0,0.05,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,8,5,6,VFF,0.0,0.0,0.0,1.0
Africa,4-13 days,250-500 GBP,0,1,1.0,5,4,3,VFF,0.05,0.0,0.2,0.75
Africa,4-13 days,250-500 GBP,1,0,1.0,2,3,7,Holiday,0.05,0.18,0.5700000000000001,0.2
EU,4-13 days,0-250 GBP,0,0,1.0,6,1,2,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",1-3 days,250-500 GBP,1,1,1.0,6,6,5,Holiday,0.5387500000000001,0.0,0.46125,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,2,1,4,VFF,0.05,0.0,0.95,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,7,Holiday,0.06345066776763832,0.0,0.843642774139268,0.09290655809309384
Non-EU Europe,1-3 days,0-250 GBP,0,0,1.0,6,6,5,VFF,0.11386904761904762,0.0,0.25666666666666665,0.6294642857142857
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,7,2,Business or Work,0.43833333333333335,0.22333333333333333,0.3383333333333333,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,8,2,7,VFF,0.0,0.0,0.41916666666666674,0.5808333333333333
North America,1-3 days,0-250 GBP,0,0,5.0,5,7,5,VFF,0.35,0.0,0.075,0.575
"Australia, NZ and Oceania",,1000-5000 GBP,1,1,1.0,7,6,6,Business or Work,0.3875,0.05,0.1625,0.4
EU,4-13 days,0-250 GBP,1,0,1.0,6,3,6,Holiday,0.1675,0.0,0.8158333333333333,0.016666666666666666
EU,4-13 days,1000-5000 GBP,0,0,1.0,2,7,1,Education and Other,0.0,0.25,0.6755555555555556,0.07444444444444445
UK,,0-250 GBP,1,0,1.0,6,7,7,Holiday,0.75,0.0,0.0,0.25
North America,4-13 days,1000-5000 GBP,1,0,5.0,8,5,5,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,6,7,4,Business or Work,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,6,6,2,Business or Work,0.8292424242424243,0.0,0.07075757575757576,0.1
EU,1-3 days,250-500 GBP,1,1,1.0,2,2,7,Holiday,0.0,0.0,0.9327046449310551,0.06729535506894506
"Australia, NZ and Oceania",,250-500 GBP,1,1,1.0,4,5,5,Business or Work,0.8548076923076924,0.0,0.14519230769230768,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,6,2,1,Business or Work,0.48838341805253577,0.0,0.059102106227106224,0.4525144757203581
EU,1-3 days,250-500 GBP,1,0,1.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,4,5,3,VFF,0.1308838383838384,0.0,0.6629545454545454,0.20616161616161616
EU,4-13 days,250-500 GBP,1,0,1.0,5,1,5,Holiday,0.0,0.14582070707070707,0.854179292929293,0.0
UK,4-13 days,500-1000 GBP,1,0,1.0,7,5,3,VFF,0.15,0.0,0.05,0.8
Asia,4-13 days,500-1000 GBP,1,0,1.0,5,7,7,Holiday,0.8,0.0,0.2,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,4,1,7,VFF,0.21950916256570413,0.0,0.24801155028766594,0.53247928714663
EU,4-13 days,250-500 GBP,0,0,1.0,6,3,6,VFF,0.0,0.0,0.20404761904761903,0.7959523809523809
EU,,0-250 GBP,1,0,1.0,7,3,3,Business or Work,0.8424297924297924,0.15757020757020757,0.0,0.0
Asia,4-13 days,500-1000 GBP,0,0,1.0,5,2,6,VFF,0.04916666666666667,0.0,0.07416666666666666,0.8766666666666666
UK,4-13 days,0-250 GBP,0,0,1.0,6,7,4,VFF,0.0,0.0,0.2515151515151515,0.7484848484848484
Africa,1-3 days,0-250 GBP,0,0,1.0,2,1,6,Holiday,0.05,0.1289128151260504,0.4585346638655462,0.3625525210084034
North America,4-13 days,1000-5000 GBP,0,1,1.0,2,6,2,Holiday,0.0,0.6,0.3,0.1
EU,4-13 days,500-1000 GBP,0,0,1.0,6,6,7,VFF,0.025,0.0,0.6708333333333333,0.30416666666666664
Africa,1-3 months,500-1000 GBP,0,0,1.0,8,4,1,VFF,0.0,0.0,0.2,0.8
North America,1-3 days,500-1000 GBP,1,1,1.0,6,1,6,Holiday,0.5158333333333334,0.0,0.45916666666666667,0.025
EU,4-13 days,250-500 GBP,1,1,1.0,2,3,5,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,4-13 days,500-1000 GBP,1,1,1.0,5,6,3,Holiday,0.09499999999999999,0.0,0.905,0.0
Asia,4-13 days,1000-5000 GBP,0,0,1.0,5,4,6,Business or Work,0.0,0.0,0.4391666666666666,0.5608333333333333
North America,4-13 days,1000-5000 GBP,1,1,1.0,8,2,3,Holiday,0.275,0.0,0.65,0.075
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,4,2,6,Holiday,0.2,0.0,0.7,0.1
South America,1-3 days,500-1000 GBP,0,0,1.0,7,3,1,Holiday,0.0,0.0,0.6166666666666667,0.38333333333333336
Non-EU Europe,4-13 days,1000-5000 GBP,1,0,1.0,5,6,3,Holiday,0.5998473748473749,0.0,0.3924603174603175,0.007692307692307693
EU,1-3 days,500-1000 GBP,1,1,1.0,6,5,4,Business or Work,0.848039746201511,0.0,0.0,0.15196025379848907
EU,4-13 days,250-500 GBP,2,1,1.0,2,3,5,Holiday,0.05,0.0,0.95,0.0
North America,4-13 days,250-500 GBP,1,1,5.0,7,4,7,Holiday,0.1,0.0,0.7,0.2
North America,14-27 days,1000-5000 GBP,1,1,1.0,4,4,5,Holiday,0.325,0.0,0.675,0.0
EU,,250-500 GBP,2,0,1.0,4,2,2,Education and Other,0.61875,0.15,0.23125,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,6,5,6,VFF,0.0,0.0,0.5169444444444443,0.48305555555555557
EU,1-3 days,250-500 GBP,1,1,1.0,6,2,7,Holiday,0.05746797735574825,0.0,0.8278539965652968,0.11467802607895487
EU,1-3 days,250-500 GBP,1,0,1.0,5,3,1,Holiday,0.36124999999999996,0.0,0.4963888888888889,0.14236111111111113
Asia,4-13 days,1000-5000 GBP,2,0,1.0,4,7,2,Business or Work,0.3875,0.15,0.4125,0.05
North America,1-3 days,250-500 GBP,1,0,1.0,5,5,4,Business or Work,0.85,0.0,0.1,0.05
Asia,4-13 days,500-1000 GBP,1,1,1.0,5,6,3,Business or Work,0.3958333333333333,0.0,0.6041666666666667,0.0
North America,4-13 days,500-1000 GBP,1,1,1.0,6,7,2,Business or Work,0.3666666666666667,0.0,0.6333333333333334,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,5,2,7,Business or Work,0.08259920634920634,0.0,0.874506465756466,0.042894327894327886
North America,1-3 days,1000-5000 GBP,0,0,1.0,7,3,1,Business or Work,0.1,0.0,0.2791666666666667,0.6208333333333333
UK,1-3 days,0-250 GBP,0,0,1.0,2,2,1,VFF,0.0,0.0,0.1,0.9
North America,4-13 days,500-1000 GBP,1,1,1.0,4,3,3,Holiday,0.09166666666666666,0.0,0.6458333333333333,0.2625
Asia,4-13 days,500-1000 GBP,1,0,1.0,7,4,6,VFF,0.15,0.0,0.8,0.05
EU,,,2,0,5.0,5,3,3,Business or Work,0.75,0.1,0.15,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,6,2,7,VFF,0.0,0.0,0.6059329559329558,0.394067044067044
EU,1-3 days,0-250 GBP,1,1,1.0,4,7,5,Holiday,0.0,0.0,1.0,0.0
EU,,0-250 GBP,0,0,5.0,3,1,1,Holiday,0.0,0.025,0.975,0.0
EU,14-27 days,1000-5000 GBP,0,0,1.0,2,6,4,Education and Other,0.05,0.7,0.1,0.15
EU,1-3 days,0-250 GBP,1,1,1.0,6,1,6,Holiday,0.09534451659451659,0.0,0.8170707070707071,0.08758477633477633
UK,1-3 days,0-250 GBP,1,0,5.0,8,5,3,Holiday,0.2,0.05,0.29,0.45999999999999996
North America,4-13 days,500-1000 GBP,1,1,1.0,2,5,1,Holiday,0.2791666666666667,0.0,0.3708333333333333,0.35
North America,1-3 days,0-250 GBP,1,1,1.0,4,3,2,Business or Work,0.75,0.0,0.25,0.0
EU,14-27 days,1000-5000 GBP,2,0,1.0,6,5,6,Holiday,0.35,0.05,0.3,0.3
"Australia, NZ and Oceania",1-3 days,0-250 GBP,0,0,5.0,4,2,1,Holiday,0.4873611111111112,0.0,0.4,0.11263888888888889
EU,,0-250 GBP,1,0,1.0,6,6,6,Business or Work,0.8642557423226929,0.07224383352285829,0.06350042415444893,0.0
EU,4-13 days,1000-5000 GBP,1,0,5.0,6,7,3,Holiday,0.05,0.0,0.95,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,7,2,Business or Work,0.4383333333333333,0.0,0.5616666666666666,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,4,6,5,Business or Work,0.7629761904761906,0.0,0.0,0.23702380952380958
Africa,4-13 days,1000-5000 GBP,0,0,1.0,4,7,1,Holiday,0.09166666666666666,0.05,0.5583333333333333,0.3
EU,,0-250 GBP,1,1,5.0,6,1,1,Business or Work,0.0,0.0,1.0,0.0
UK,4-13 days,500-1000 GBP,1,0,1.0,7,5,2,Business or Work,0.35,0.075,0.0,0.575
North America,1-3 days,500-1000 GBP,1,1,5.0,6,5,4,Holiday,0.11666666666666665,0.0,0.8833333333333332,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,6,2,7,VFF,0.0,0.0,0.031210084743771006,0.9687899152562288
Asia,14-27 days,0-250 GBP,1,0,1.0,6,2,6,Education and Other,0.0875,0.0,0.6583333333333333,0.2541666666666667
EU,1-3 days,,0,0,5.0,5,2,7,Business or Work,0.8588852813852815,0.0,0.0,0.14111471861471864
EU,4-13 days,250-500 GBP,1,1,1.0,7,1,4,VFF,0.30023809523809525,0.0,0.6372619047619048,0.0625
Asia,4-13 days,1000-5000 GBP,0,1,1.0,6,6,2,Business or Work,0.1,0.0,0.33333333333333337,0.5666666666666667
Asia,1-3 days,500-1000 GBP,1,0,5.0,4,7,6,Holiday,0.0,0.0,0.65,0.35
EU,1-3 days,0-250 GBP,1,1,1.0,6,1,6,Holiday,0.09534451659451659,0.0,0.8170707070707071,0.08758477633477633
EU,1-3 days,0-250 GBP,0,0,5.0,6,6,5,Business or Work,0.7842143232584408,0.0,0.06501696832579186,0.15076870841576726
EU,1-3 days,250-500 GBP,1,0,1.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
EU,,250-500 GBP,1,1,1.0,2,7,7,Holiday,0.05,0.0,0.9,0.05
Non-EU Europe,1-3 days,250-500 GBP,1,1,1.0,5,2,7,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,4,1,7,Holiday,0.13327561327561327,0.0,0.8667243867243869,0.0
EU,4-13 days,250-500 GBP,0,1,1.0,4,4,1,VFF,0.0,0.0,0.6166666666666667,0.3833333333333333
North America,1-3 days,0-250 GBP,1,1,5.0,5,2,7,Holiday,0.0,0.0,0.85,0.15
Asia,4-13 days,500-1000 GBP,1,1,1.0,5,4,6,Holiday,0.25,0.0,0.7,0.05
UK,1-3 days,0-250 GBP,1,0,1.0,7,5,4,Business or Work,0.3,0.0,0.05,0.65
EU,,250-500 GBP,1,1,1.0,4,5,5,Holiday,0.9204081825037708,0.0,0.07959181749622926,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,4,4,1,Holiday,0.0,0.0,0.86,0.13999999999999999
North America,1-3 days,500-1000 GBP,1,1,1.0,5,1,7,Holiday,0.8416666666666668,0.0,0.14166666666666666,0.016666666666666666
EU,,0-250 GBP,0,1,1.0,2,1,1,Holiday,0.0,0.0,0.0,1.0
North America,4-13 days,500-1000 GBP,0,0,1.0,8,2,6,Business or Work,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,1,1,5.0,5,1,5,VFF,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,0,0,1.0,4,4,7,VFF,0.3283333333333333,0.0,0.05,0.6216666666666667
EU,1-3 days,250-500 GBP,1,0,1.0,6,5,4,Business or Work,0.9648693789856532,0.0,0.03513062101434684,0.0
North America,1-3 days,0-250 GBP,1,1,1.0,2,5,4,Holiday,0.2166666666666667,0.0,0.7833333333333333,0.0
EU,,,0,0,5.0,4,7,7,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,0,0,1.0,6,2,3,Holiday,0.39583333333333337,0.0,0.2041666666666667,0.4
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,4,3,7,VFF,0.0,0.0,0.05,0.95
EU,,500-1000 GBP,1,0,1.0,6,1,1,Holiday,0.0,0.0,0.9361111111111111,0.0638888888888889
EU,,0-250 GBP,1,0,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,,0,1,5.0,5,2,1,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,500-1000 GBP,1,0,1.0,4,7,2,Business or Work,0.3,0.0,0.7,0.0
North America,1-3 days,500-1000 GBP,1,1,1.0,6,5,3,Holiday,0.9675,0.0,0.0325,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,6,6,3,Business or Work,0.7095833333333335,0.09551587301587301,0.19490079365079366,0.0
Non-EU Europe,4-13 days,250-500 GBP,0,0,1.0,2,4,1,Holiday,0.0,0.0875,0.1625,0.75
EU,4-13 days,250-500 GBP,0,1,5.0,5,3,6,Holiday,0.15,0.04666666666666667,0.3,0.5033333333333333
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,4,7,Holiday,0.475,0.0,0.2,0.325
EU,4-13 days,500-1000 GBP,2,0,5.0,6,2,5,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,250-500 GBP,0,0,1.0,2,5,3,VFF,0.0,0.0,0.5258333333333334,0.4741666666666666
UK,4-13 days,250-500 GBP,0,0,1.0,8,3,7,VFF,0.0,0.0,0.5325,0.46749999999999997
EU,,250-500 GBP,1,0,1.0,5,1,1,Holiday,0.1620328282828283,0.0,0.7146464646464645,0.12332070707070705
Asia,4-13 days,500-1000 GBP,0,0,1.0,8,4,7,VFF,0.05,0.0,0.3,0.65
EU,1-3 months,0-250 GBP,0,0,1.0,2,7,5,VFF,0.0,0.1,0.0,0.9
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,5,1,7,Holiday,0.3,0.3,0.4,0.0
EU,14-27 days,250-500 GBP,0,0,5.0,8,4,4,Holiday,0.0,0.0,0.08333333333333333,0.9166666666666666
UK,3-6 months,1000-5000 GBP,0,0,1.0,4,4,3,VFF,0.0,0.05,0.0,0.95
EU,1-3 days,0-250 GBP,0,1,1.0,2,2,7,Holiday,0.0,0.0,0.4662884333588667,0.5337115666411333
Asia,14-27 days,1000-5000 GBP,1,0,1.0,4,6,7,Business or Work,0.4083333333333333,0.2,0.3416666666666667,0.05
EU,1-3 days,0-250 GBP,0,0,5.0,4,4,3,Business or Work,0.9351121794871796,0.0,0.0,0.06488782051282052
EU,1-3 days,250-500 GBP,0,0,1.0,5,4,3,Business or Work,0.45583333333333337,0.0,0.24541666666666667,0.29874999999999996
EU,1-3 days,250-500 GBP,0,0,1.0,2,2,7,Holiday,0.0,0.0,0.6375335600738582,0.3624664399261418
UK,4-13 days,250-500 GBP,0,0,1.0,5,7,5,VFF,0.325,0.1,0.05,0.525
EU,,0-250 GBP,1,1,1.0,4,1,1,Holiday,0.1890857753357753,0.12257936507936507,0.6883348595848596,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,3,6,Holiday,0.0,0.0,1.0,0.0
EU,,1000-5000 GBP,1,1,1.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,4,5,3,VFF,0.15083333333333332,0.0,0.29166666666666663,0.5575
EU,1-3 days,250-500 GBP,1,1,1.0,5,1,7,Holiday,0.0,0.0,0.8993020616817562,0.10069793831824388
Asia,4-13 days,500-1000 GBP,0,0,1.0,7,5,7,Holiday,0.0,0.0,0.4,0.6
EU,4-13 days,500-1000 GBP,1,1,1.0,5,1,2,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,5,5,3,Holiday,0.33394660894660894,0.0,0.4526190476190476,0.2134343434343434
Africa,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,0.5983333333333333,0.0,0.40166666666666667,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,5,3,4,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,5.0,5,4,7,Business or Work,0.425,0.0,0.575,0.0
North America,4-13 days,250-500 GBP,1,1,5.0,6,2,6,Holiday,0.05,0.0,0.95,0.0
Asia,4-13 days,1000-5000 GBP,0,0,1.0,3,1,3,Holiday,0.0,0.825,0.175,0.0
EU,,250-500 GBP,1,1,1.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,5,6,1,VFF,0.325,0.0,0.4875,0.1875
EU,14-27 days,500-1000 GBP,1,1,1.0,4,7,1,Business or Work,0.06666666666666667,0.03333333333333333,0.8666666666666668,0.03333333333333333
EU,4-13 days,0-250 GBP,0,0,1.0,2,4,1,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,1,0,5.0,5,1,5,Holiday,0.175,0.0,0.825,0.0
Asia,4-13 days,250-500 GBP,1,1,1.0,5,2,7,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,500-1000 GBP,2,0,1.0,4,6,1,Holiday,0.0,0.05,0.95,0.0
EU,1-3 days,0-250 GBP,2,1,5.0,5,2,7,Holiday,0.03333333333333333,0.0,0.8666666666666666,0.1
EU,4-13 days,0-250 GBP,0,1,1.0,5,3,5,VFF,0.0,0.0,0.019642857142857142,0.9803571428571429
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,0,0,1.0,5,3,7,Holiday,0.0,0.0,0.19166666666666665,0.8083333333333332
North America,14-27 days,1000-5000 GBP,1,0,1.0,6,4,3,Holiday,0.175,0.0,0.425,0.4
EU,1-3 days,250-500 GBP,0,0,1.0,5,3,1,Holiday,0.0,0.0,0.6729166666666666,0.32708333333333334
