Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
UK,1-3 days,500-1000 GBP,0,0,1.0,5,1,6.0,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,500-1000 GBP,0,0,1.0,8,7,4.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,0-250 GBP,1,1,1.0,6,7,7.0,Education and Other,0.06833333333333333,0.0,0.8816666666666666,0.05
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,4,6,5.0,Business or Work,0.3166666666666667,0.0,0.6,0.08333333333333333
EU,1-3 days,500-1000 GBP,1,0,1.0,7,4,2.0,Business or Work,0.9821428571428571,0.010714285714285714,0.007142857142857143,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,7,1,5.0,Holiday,0.01,0.0,0.99,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,8,5,1.0,VFF,0.0,0.0,0.05,0.95
Non-EU Europe,1-3 days,0-250 GBP,0,0,5.0,7,3,1.0,Business or Work,0.95,0.0,0.04,0.01
South America,1-3 days,500-1000 GBP,1,0,1.0,7,4,2.0,Business or Work,0.25,0.0,0.575,0.175
EU,14-27 days,500-1000 GBP,1,0,1.0,6,3,2.0,VFF,0.28846153846153844,0.0,0.5615384615384615,0.15
EU,1-3 days,250-500 GBP,0,1,5.0,7,6,5.0,VFF,0.2,0.0,0.25,0.55
EU,1-3 days,500-1000 GBP,1,1,1.0,7,1,7.0,Holiday,0.0,0.0,0.7794444444444444,0.22055555555555553
EU,4-13 days,1000-5000 GBP,2,1,1.0,6,1,5.0,Holiday,0.15,0.0,0.85,0.0
EU,4-13 days,250-500 GBP,2,0,5.0,7,2,6.0,Holiday,0.0,0.0,0.7,0.3
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,7,5.0,Holiday,0.11548132423132425,0.0,0.8845186757686758,0.0
EU,1-3 days,500-1000 GBP,0,0,1.0,6,1,6.0,Holiday,0.0,0.0,0.37527777777777777,0.6247222222222223
Asia,3-6 months,500-1000 GBP,0,0,1.0,6,4,6.0,VFF,0.0,0.05,0.1,0.85
North America,1-3 months,1000-5000 GBP,0,0,1.0,5,2,5.0,VFF,0.2,0.025,0.15,0.625
North America,1-3 days,250-500 GBP,0,0,1.0,6,3,2.0,VFF,0.0,0.0,0.4,0.6
North America,4-13 days,1000-5000 GBP,2,1,1.0,4,3,5.0,Holiday,0.025,0.06666666666666667,0.8583333333333334,0.05
EU,4-13 days,250-500 GBP,0,0,5.0,5,4,7.0,VFF,0.05,0.0,0.20833333333333331,0.7416666666666667
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,2.0,Holiday,0.3833333333333333,0.0,0.6166666666666667,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,6,6.0,Holiday,0.25833333333333336,0.0,0.7416666666666666,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,7,5,1.0,VFF,0.14224664224664224,0.010989010989010988,0.7146214896214896,0.13214285714285715
North America,14-27 days,250-500 GBP,0,0,1.0,7,2,3.0,VFF,0.0,0.0,0.0,1.0
UK,1-3 days,500-1000 GBP,1,1,1.0,6,1,6.0,Education and Other,0.0,0.0,0.25,0.75
North America,4-13 days,1000-5000 GBP,0,1,1.0,5,5,6.0,VFF,0.0,0.0,0.2,0.8
EU,1-3 days,0-250 GBP,0,0,1.0,8,1,6.0,VFF,0.0,0.0,0.1860326479076479,0.8139673520923522
Asia,1-3 days,0-250 GBP,1,1,1.0,5,5,3.0,Business or Work,0.35416666666666663,0.0,0.6458333333333333,0.0
North America,4-13 days,1000-5000 GBP,0,0,1.0,4,2,4.0,VFF,0.0,0.0,0.2333333333333333,0.7666666666666667
Asia,1-3 months,1000-5000 GBP,1,0,1.0,4,7,3.0,Education and Other,0.15,0.25,0.6,0.0
Africa,1-3 days,1000-5000 GBP,1,0,1.0,7,2,7.0,VFF,0.25,0.00625,0.4875,0.25625
Asia,14-27 days,1000-5000 GBP,0,0,1.0,6,4,4.0,VFF,0.0,0.0,0.2791666666666667,0.7208333333333334
EU,1-3 days,0-250 GBP,0,0,5.0,4,2,1.0,Business or Work,0.5416666666666667,0.0,0.0,0.45833333333333337
UK,1-3 days,0-250 GBP,0,0,1.0,6,5,4.0,Education and Other,0.775,0.0,0.0,0.225
UK,1-3 months,1000-5000 GBP,0,0,1.0,7,1,2.0,VFF,0.0,0.0,0.0,1.0
Asia,1-3 days,0-250 GBP,1,0,1.0,4,5,3.0,Business or Work,0.5316666666666666,0.0,0.4683333333333334,0.0
EU,1-3 days,250-500 GBP,2,1,1.0,4,1,6.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,4,7,1.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,2,0,1.0,7,2,5.0,VFF,0.05,0.06666666666666667,0.7,0.18333333333333332
EU,4-13 days,1000-5000 GBP,1,0,5.0,7,5,1.0,VFF,0.15,0.05,0.8,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,6,1.0,Business or Work,0.4215476190476191,0.0,0.5784523809523808,0.0
North America,14-27 days,250-500 GBP,0,0,1.0,6,4,2.0,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,0-250 GBP,0,0,1.0,6,1,5.0,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,7,3,2.0,Business or Work,0.25,0.0,0.65,0.1
UK,4-13 days,1000-5000 GBP,1,1,1.0,5,2,5.0,Holiday,0.25,0.0,0.65,0.1
EU,4-13 days,500-1000 GBP,1,1,1.0,6,2,6.0,Holiday,0.0,0.0,0.8185714285714287,0.18142857142857144
EU,4-13 days,1000-5000 GBP,1,0,1.0,5,2,6.0,Holiday,0.0,0.0,0.8008333333333333,0.19916666666666666
EU,4-13 days,0-250 GBP,0,1,1.0,2,2,6.0,VFF,0.0,0.2791666666666667,0.35041666666666665,0.37041666666666667
Africa,14-27 days,500-1000 GBP,0,0,1.0,8,5,5.0,VFF,0.0,0.0,0.15,0.85
EU,1-3 days,500-1000 GBP,1,1,1.0,5,2,1.0,Business or Work,0.7327380952380952,0.0,0.0,0.26726190476190476
EU,14-27 days,250-500 GBP,0,0,1.0,5,1,2.0,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,1000-5000 GBP,1,0,1.0,5,7,2.0,Business or Work,0.7875,0.15,0.0625,0.0
EU,,0-250 GBP,1,1,1.0,5,2,2.0,Business or Work,0.41541666666666666,0.0,0.5845833333333333,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,4,5,3.0,Business or Work,0.7008333333333334,0.0,0.2991666666666667,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,7,5.0,Holiday,0.2996336996336996,0.0,0.333003663003663,0.36736263736263736
EU,1-3 days,250-500 GBP,1,0,5.0,5,1,6.0,VFF,0.0,0.0,0.9923076923076923,0.007692307692307693
EU,4-13 days,250-500 GBP,0,0,1.0,2,3,4.0,VFF,0.0,0.0,0.0,1.0
South America,14-27 days,1000-5000 GBP,1,1,1.0,7,1,7.0,Holiday,0.02,0.12,0.51,0.35
EU,4-13 days,250-500 GBP,1,1,1.0,6,7,4.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,1,1.0,Holiday,0.49375,0.0,0.45625,0.05
UK,14-27 days,250-500 GBP,0,0,1.0,6,7,1.0,VFF,0.0,0.0,0.0,1.0
North America,14-27 days,1000-5000 GBP,0,1,1.0,4,1,2.0,VFF,0.85,0.0,0.05,0.1
EU,4-13 days,500-1000 GBP,1,0,1.0,5,2,3.0,Holiday,0.25,0.0,0.75,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,2,4,5.0,VFF,0.0,0.0,0.18333333333333332,0.8166666666666668
UK,4-13 days,500-1000 GBP,0,0,1.0,4,6,1.0,VFF,0.0,0.0,0.2,0.8
EU,1-3 days,1000-5000 GBP,1,0,1.0,7,6,4.0,Holiday,0.05,0.0,0.6416666666666666,0.3083333333333333
North America,4-13 days,500-1000 GBP,1,1,1.0,4,6,3.0,Holiday,0.08499999999999999,0.2,0.7150000000000001,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,7,1,2.0,VFF,0.0,0.0,0.075,0.925
North America,1-3 days,0-250 GBP,1,1,1.0,4,4,2.0,Holiday,0.34500000000000003,0.0,0.655,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,5,3,1.0,Business or Work,0.35416666666666663,0.0,0.4298809523809524,0.21595238095238095
UK,14-27 days,1000-5000 GBP,2,0,1.0,8,1,2.0,Holiday,0.0,0.0,0.2,0.8
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,3,1.0,Holiday,0.43876984126984137,0.0,0.41478174603174606,0.1464484126984127
EU,4-13 days,0-250 GBP,0,0,1.0,8,3,6.0,VFF,0.0,0.0,0.0,1.0
South America,4-13 days,250-500 GBP,1,0,1.0,5,1,5.0,VFF,0.05,0.016666666666666666,0.8333333333333333,0.1
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,2,0,1.0,5,2,7.0,VFF,0.03333333333333333,0.0,0.5166666666666667,0.45
EU,1-3 days,0-250 GBP,1,1,5.0,4,4,2.0,Business or Work,0.6833333333333333,0.0,0.31666666666666665,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,4,3.0,Business or Work,0.659071067821068,0.0,0.3409289321789322,0.0
UK,14-27 days,0-250 GBP,0,0,1.0,6,6,4.0,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,500-1000 GBP,0,0,1.0,4,7,4.0,Holiday,0.03958333333333333,0.05,0.2681818181818182,0.6422348484848485
EU,1-3 days,0-250 GBP,1,1,1.0,5,1,7.0,Holiday,0.21333333333333332,0.0,0.7866666666666666,0.0
North America,4-13 days,500-1000 GBP,2,1,1.0,4,7,1.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,6,5,7.0,Holiday,0.13333333333333333,0.025,0.5583333333333333,0.2833333333333333
EU,,1000-5000 GBP,1,1,1.0,4,5,5.0,Business or Work,0.875,0.0,0.075,0.05
UK,4-13 days,0-250 GBP,0,0,1.0,5,6,7.0,VFF,0.1,0.0,0.03333333333333333,0.8666666666666668
EU,1-3 days,250-500 GBP,1,0,1.0,4,4,3.0,Business or Work,0.4182936507936509,0.0,0.5817063492063491,0.0
UK,14-27 days,500-1000 GBP,1,0,1.0,5,3,4.0,VFF,0.06,0.0,0.13999999999999999,0.8
Asia,3-6 months,more than 5000 GBP,0,0,1.0,2,3,7.0,Education and Other,0.0,0.6,0.05,0.35
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,7,7.0,Holiday,0.3416666666666667,0.2,0.35833333333333334,0.1
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,0,1.0,8,2,5.0,Holiday,0.0,0.0,0.625,0.375
EU,4-13 days,250-500 GBP,1,0,1.0,2,6,2.0,Holiday,0.0,0.05,0.925,0.025
North America,1-3 days,0-250 GBP,0,0,5.0,5,5,4.0,Business or Work,0.25,0.0,0.1,0.65
North America,1-3 days,1000-5000 GBP,0,0,1.0,5,5,4.0,Holiday,0.2,0.05,0.075,0.675
Non-EU Europe,4-13 days,500-1000 GBP,2,0,1.0,2,4,1.0,Holiday,0.1,0.0,0.85,0.05
Asia,4-13 days,500-1000 GBP,1,1,1.0,4,6,1.0,VFF,0.185,0.0,0.7949999999999999,0.02
EU,4-13 days,250-500 GBP,0,0,5.0,6,5,3.0,Holiday,0.05,0.0,0.2,0.75
EU,1-3 days,250-500 GBP,1,1,1.0,5,5,4.0,Holiday,0.7705357142857142,0.0,0.22946428571428573,0.0
Asia,4-13 days,250-500 GBP,0,1,1.0,8,3,5.0,VFF,0.05,0.0,0.15,0.8
North America,4-13 days,1000-5000 GBP,0,0,1.0,6,6,2.0,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,500-1000 GBP,0,0,1.0,4,6,1.0,VFF,0.0,0.0,0.15,0.85
EU,4-13 days,500-1000 GBP,0,0,1.0,4,4,6.0,VFF,0.0,0.0,0.26666666666666666,0.7333333333333333
EU,4-13 days,0-250 GBP,0,0,1.0,7,7,3.0,VFF,0.0,0.0,0.01,0.99
Asia,4-13 days,500-1000 GBP,1,1,1.0,5,3,1.0,Holiday,0.1,0.0,0.8,0.1
"Australia, NZ and Oceania",1-3 days,1000-5000 GBP,1,0,1.0,5,1,6.0,Holiday,0.0,0.0,0.6324404761904762,0.36755952380952384
EU,1-3 days,250-500 GBP,1,0,1.0,5,7,6.0,Holiday,0.03256082942343304,0.0,0.8136037576635923,0.15383541291297456
North America,1-3 days,250-500 GBP,0,0,1.0,5,3,2.0,VFF,0.0,0.05,0.05,0.9
EU,,0-250 GBP,1,0,5.0,4,6,6.0,Business or Work,0.11388888888888889,0.0,0.5027777777777778,0.3833333333333333
North America,14-27 days,500-1000 GBP,0,0,1.0,2,2,3.0,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,500-1000 GBP,0,0,1.0,4,5,2.0,VFF,0.0,0.05,0.95,0.0
North America,1-3 days,0-250 GBP,2,0,5.0,7,5,4.0,VFF,0.15,0.05,0.5,0.3
Africa,14-27 days,0-250 GBP,0,1,1.0,5,2,3.0,VFF,0.0,0.0,0.1,0.9
EU,1-3 days,250-500 GBP,1,0,1.0,5,7,5.0,VFF,0.0,0.0,0.6920654345654346,0.30793456543456543
North America,4-13 days,0-250 GBP,1,0,1.0,2,7,7.0,VFF,0.1,0.0,0.9,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,2,7,1.0,VFF,0.0,0.0,0.98125,0.01875
EU,1-3 days,500-1000 GBP,2,1,1.0,6,2,7.0,Holiday,0.14964285714285713,0.0,0.7003571428571429,0.15
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,6,5,6.0,Holiday,0.2,0.0,0.46749999999999997,0.3325
EU,1-3 days,0-250 GBP,0,0,5.0,7,2,7.0,Holiday,0.809280303030303,0.0,0.0,0.19071969696969698
North America,4-13 days,0-250 GBP,0,0,1.0,4,2,6.0,VFF,0.0,0.0,0.3223245614035088,0.6776754385964912
EU,1-3 days,250-500 GBP,1,1,1.0,6,2,1.0,Business or Work,0.24202380952380956,0.01,0.7479761904761906,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,6.0,VFF,0.0,0.0,0.11821553299723489,0.881784467002765
North America,,500-1000 GBP,1,0,1.0,2,7,7.0,Holiday,0.25,0.0,0.7,0.05
Asia,4-13 days,1000-5000 GBP,1,1,5.0,5,3,7.0,Holiday,0.0,0.0,0.85,0.15
EU,1-3 days,0-250 GBP,0,1,1.0,6,7,6.0,Holiday,0.0,0.0,0.0,1.0
Asia,1-3 days,0-250 GBP,0,1,1.0,6,1,6.0,VFF,0.0,0.0,0.16416666666666666,0.8358333333333334
Asia,14-27 days,1000-5000 GBP,0,0,1.0,6,1,2.0,VFF,0.0,0.0,0.0,1.0
Asia,1-3 months,1000-5000 GBP,0,1,1.0,4,7,7.0,VFF,0.0,0.05,0.0,0.95
North America,14-27 days,1000-5000 GBP,1,0,1.0,6,7,7.0,VFF,0.05,0.0,0.9,0.05
EU,1-3 days,0-250 GBP,0,0,1.0,7,7,5.0,VFF,0.0,0.13866688866688864,0.0,0.8613331113331114
North America,4-13 days,1000-5000 GBP,2,1,1.0,5,2,3.0,Holiday,0.1,0.0,0.6,0.3
EU,1-3 days,500-1000 GBP,1,0,1.0,4,7,6.0,Holiday,0.0,0.03496958194784282,0.861125637024816,0.10390478102734127
EU,1-3 days,0-250 GBP,0,0,1.0,5,7,6.0,VFF,0.0,0.0,0.0724232200367662,0.927576779963234
EU,,0-250 GBP,2,0,1.0,2,6,6.0,Holiday,0.1,0.0,0.3,0.6
North America,1-3 days,250-500 GBP,2,0,1.0,7,7,5.0,Holiday,0.05,0.0,0.4,0.55
EU,1-3 days,250-500 GBP,1,0,1.0,4,7,5.0,Holiday,0.06464378965809171,0.0,0.7062048515938676,0.2291513587480407
EU,1-3 days,250-500 GBP,0,0,1.0,5,4,2.0,VFF,0.075,0.0,0.0,0.925
EU,1-3 days,500-1000 GBP,1,1,5.0,8,1,6.0,Holiday,0.0,0.0,0.6,0.4
EU,4-13 days,1000-5000 GBP,2,0,1.0,7,1,3.0,Business or Work,0.1,0.05,0.35,0.5
EU,1-3 days,250-500 GBP,1,1,5.0,7,4,2.0,Business or Work,0.65,0.0,0.35,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,3,6.0,VFF,0.0,0.0,0.5158379120879121,0.4841620879120879
UK,,250-500 GBP,1,0,1.0,8,4,4.0,Business or Work,0.35,0.0,0.4,0.25
Africa,4-13 days,0-250 GBP,0,0,1.0,7,6,2.0,VFF,0.05,0.05,0.25,0.65
UK,4-13 days,0-250 GBP,0,0,1.0,7,6,2.0,VFF,0.0,0.0,0.0,1.0
Asia,1-3 months,1000-5000 GBP,0,0,1.0,6,3,7.0,Education and Other,0.0,0.0,0.05,0.95
EU,4-13 days,500-1000 GBP,2,1,1.0,4,7,7.0,Business or Work,0.05,0.0,0.55,0.4
EU,1-3 days,0-250 GBP,1,0,1.0,2,2,7.0,Holiday,0.0,0.0,0.6375000000000001,0.36250000000000004
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,7,6.0,Holiday,0.37559523809523815,0.0,0.32999999999999996,0.2944047619047619
EU,14-27 days,250-500 GBP,0,0,1.0,8,7,1.0,VFF,0.0,0.0,0.5135714285714286,0.4864285714285714
EU,14-27 days,250-500 GBP,1,0,5.0,2,4,5.0,Holiday,0.05,0.075,0.825,0.05
EU,1-3 days,250-500 GBP,1,1,1.0,2,3,1.0,Holiday,0.0,0.0,0.9916666666666666,0.008333333333333333
EU,1-3 days,500-1000 GBP,1,0,1.0,6,4,2.0,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,0-250 GBP,0,0,1.0,4,3,5.0,VFF,0.0,0.0,0.0125,0.9875
UK,1-3 days,1000-5000 GBP,1,1,1.0,7,1,6.0,VFF,0.1,0.0,0.35,0.55
UK,1-3 days,0-250 GBP,0,0,5.0,8,1,6.0,VFF,0.05,0.0,0.15,0.8
EU,4-13 days,500-1000 GBP,1,0,1.0,5,5,2.0,Business or Work,0.5538354007104007,0.0,0.3836335192585193,0.06253108003108003
UK,1-3 months,500-1000 GBP,0,1,1.0,2,2,6.0,VFF,0.0,0.0,0.15,0.85
UK,4-13 days,500-1000 GBP,0,0,1.0,6,5,2.0,VFF,0.0,0.0,0.05,0.95
EU,1-3 days,0-250 GBP,1,1,1.0,6,4,3.0,Business or Work,0.7160714285714285,0.0,0.2839285714285714,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,5,2,7.0,Holiday,0.0,0.0,0.4616666666666667,0.5383333333333333
EU,1-3 days,250-500 GBP,1,0,1.0,8,1,6.0,Holiday,0.0,0.0,0.5547023809523809,0.445297619047619
Other,1-3 months,500-1000 GBP,0,0,1.0,7,2,4.0,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,6,2.0,VFF,0.5750000000000001,0.0,0.175,0.25000000000000006
UK,14-27 days,250-500 GBP,0,0,1.0,5,4,6.0,VFF,0.0,0.0,0.025,0.975
EU,1-3 days,250-500 GBP,1,0,1.0,6,3,2.0,Business or Work,0.8377002164502164,0.0,0.16229978354978353,0.0
EU,4-13 days,500-1000 GBP,2,1,5.0,7,7,7.0,VFF,0.1,0.0,0.8,0.1
EU,4-13 days,0-250 GBP,2,1,1.0,2,2,6.0,Holiday,0.0,0.0,0.95,0.05
North America,1-3 days,1000-5000 GBP,0,0,1.0,5,1,6.0,VFF,0.15,0.0,0.1,0.75
EU,4-13 days,500-1000 GBP,1,1,1.0,5,4,1.0,Holiday,0.4491666666666667,0.0,0.5508333333333334,0.0
North America,4-13 days,500-1000 GBP,1,1,5.0,5,7,1.0,Holiday,0.05,0.05,0.9,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,3,7.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,6,2.0,Business or Work,0.5552380952380952,0.0,0.4447619047619047,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,3,2.0,VFF,0.14616633366633366,0.0,0.17536963036963035,0.6784640359640359
UK,1-3 days,0-250 GBP,1,1,1.0,7,2,7.0,VFF,0.1,0.0,0.0,0.9
EU,1-3 days,250-500 GBP,1,1,1.0,5,6,4.0,Holiday,0.0,0.0,1.0,0.0
EU,,0-250 GBP,0,0,5.0,6,2,2.0,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,6.0,VFF,0.0,0.0,0.11821553299723489,0.881784467002765
EU,1-3 days,250-500 GBP,1,0,1.0,7,3,1.0,VFF,0.0,0.0,0.7404761904761904,0.25952380952380955
North America,1-3 days,500-1000 GBP,1,0,1.0,4,4,2.0,Holiday,0.4133333333333333,0.0,0.5866666666666667,0.0
Africa,1-3 months,1000-5000 GBP,2,1,1.0,2,2,3.0,Education and Other,0.15,0.15,0.4,0.3
Asia,,,0,0,5.0,7,1,1.0,Business or Work,0.9,0.0,0.05,0.05
UK,4-13 days,0-250 GBP,0,0,1.0,7,4,6.0,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,0,0,1.0,2,1,2.0,VFF,0.0,0.0,0.0125,0.9875
Asia,14-27 days,more than 5000 GBP,0,0,1.0,4,6,7.0,VFF,0.0,0.3,0.35,0.35
North America,4-13 days,1000-5000 GBP,1,0,1.0,4,5,2.0,Holiday,1.0,0.0,0.0,0.0
EU,14-27 days,1000-5000 GBP,0,0,1.0,4,7,1.0,VFF,0.0,0.0,0.3,0.7
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,7,1,5.0,Holiday,0.0,0.0,0.9199999999999999,0.08
North America,4-13 days,250-500 GBP,0,0,1.0,5,3,7.0,VFF,0.0,0.0,0.05,0.95
EU,14-27 days,0-250 GBP,0,0,1.0,2,5,4.0,Education and Other,0.0,0.0,0.3055555555555555,0.6944444444444444
North America,14-27 days,more than 5000 GBP,1,0,1.0,7,4,5.0,Holiday,0.0,0.0,0.7625,0.2375
EU,1-3 months,500-1000 GBP,0,1,1.0,4,2,4.0,VFF,0.0,0.2,0.4,0.4
EU,1-3 days,500-1000 GBP,2,1,1.0,5,6,5.0,Holiday,0.016666666666666666,0.1,0.8833333333333332,0.0
North America,4-13 days,500-1000 GBP,1,0,1.0,6,4,6.0,Holiday,0.8,0.0,0.2,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,6,7,4.0,Holiday,0.1,0.0,0.7383333333333333,0.16166666666666668
Asia,14-27 days,500-1000 GBP,1,0,1.0,7,5,3.0,VFF,0.2,0.0,0.5333333333333333,0.26666666666666666
EU,1-3 days,250-500 GBP,1,0,1.0,5,6,5.0,VFF,0.5129315129315131,0.0,0.487068487068487,0.0
North America,4-13 days,500-1000 GBP,1,0,1.0,2,4,7.0,VFF,0.0,0.05,0.825,0.125
"Australia, NZ and Oceania",4-13 days,more than 5000 GBP,1,0,1.0,5,7,1.0,Holiday,0.6833333333333333,0.0,0.26666666666666666,0.05
North America,4-13 days,500-1000 GBP,0,0,1.0,4,4,1.0,VFF,0.0,0.0,0.2,0.8
North America,14-27 days,0-250 GBP,1,0,1.0,7,3,4.0,Holiday,0.15,0.2,0.34500000000000003,0.305
EU,1-3 days,500-1000 GBP,1,0,1.0,4,5,4.0,Business or Work,0.6410246465780521,0.0,0.31381881577315013,0.04515653764879771
North America,4-13 days,500-1000 GBP,0,0,1.0,4,3,4.0,VFF,0.0,0.0,0.0,1.0
UK,14-27 days,1000-5000 GBP,1,0,1.0,6,4,5.0,VFF,0.05,0.0,0.45,0.5
EU,4-13 days,500-1000 GBP,0,0,1.0,4,7,4.0,VFF,0.29462301587301587,0.0,0.0,0.7053769841269842
UK,4-13 days,250-500 GBP,0,0,1.0,8,7,3.0,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,0,1,1.0,4,1,4.0,VFF,0.15,0.0,0.65,0.2
EU,4-13 days,250-500 GBP,0,1,5.0,4,2,6.0,VFF,0.0,0.0,0.2166666666666667,0.7833333333333333
EU,1-3 days,0-250 GBP,0,0,1.0,5,4,2.0,Holiday,0.0,0.0,0.3226190476190476,0.6773809523809524
North America,4-13 days,500-1000 GBP,1,1,1.0,7,2,6.0,Holiday,0.0,0.0,0.925,0.075
North America,4-13 days,500-1000 GBP,1,1,5.0,5,7,3.0,VFF,0.058333333333333334,0.1,0.7916666666666667,0.05
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,3,6.0,Business or Work,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,5,1,6.0,VFF,0.0,0.0,0.7326556776556776,0.26734432234432237
UK,14-27 days,1000-5000 GBP,0,0,1.0,8,2,5.0,VFF,0.0,0.0,0.03055555555555555,0.9694444444444444
North America,4-13 days,500-1000 GBP,0,0,1.0,8,3,5.0,VFF,0.0,0.0,0.15,0.85
South America,1-3 days,250-500 GBP,0,0,1.0,6,3,1.0,Holiday,0.025,0.155,0.175,0.645
EU,4-13 days,500-1000 GBP,1,1,1.0,4,7,7.0,Holiday,0.004545454545454545,0.0,0.7454545454545455,0.25
UK,1-3 days,0-250 GBP,0,1,1.0,2,1,7.0,VFF,0.0,0.0,0.05,0.95
North America,4-13 days,1000-5000 GBP,0,0,1.0,8,7,4.0,VFF,0.0,0.0,0.4,0.6
UK,,0-250 GBP,0,0,1.0,5,2,2.0,Business or Work,0.05,0.0,0.9,0.05
EU,4-13 days,0-250 GBP,1,1,1.0,8,2,4.0,Holiday,0.2,0.05,0.25,0.5
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,7,2.0,VFF,0.41453303640803635,0.0,0.5854669635919636,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,4,1,2.0,Holiday,0.825,0.0,0.175,0.0
EU,,250-500 GBP,1,0,1.0,4,3,3.0,Business or Work,0.6310488122988123,0.15804473304473304,0.21090645465645466,0.0
North America,4-13 days,500-1000 GBP,1,1,1.0,4,5,2.0,Holiday,0.1379563492063492,0.0,0.8620436507936509,0.0
South America,1-3 days,250-500 GBP,1,1,5.0,5,2,7.0,Holiday,0.0,0.0,0.925,0.075
EU,4-13 days,500-1000 GBP,1,1,5.0,2,5,7.0,Business or Work,0.1,0.0,0.8416666666666668,0.058333333333333334
EU,4-13 days,0-250 GBP,0,0,5.0,5,1,5.0,Holiday,0.35333333333333333,0.0,0.0,0.6466666666666666
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,3,3.0,VFF,0.06666666666666667,0.05,0.7833333333333334,0.1
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,3,2.0,Holiday,0.35,0.07857142857142857,0.49642857142857144,0.075
EU,1-3 days,0-250 GBP,1,1,1.0,2,6,5.0,VFF,0.0,0.0,0.9800000000000001,0.02
Asia,1-3 days,1000-5000 GBP,1,1,1.0,5,2,7.0,Holiday,0.3066666666666667,0.0,0.6433333333333333,0.05
UK,4-13 days,,1,0,5.0,2,1,5.0,VFF,0.15,0.0,0.4916666666666666,0.3583333333333333
North America,4-13 days,0-250 GBP,0,0,1.0,8,7,1.0,VFF,0.0,0.0,0.2,0.8
UK,4-13 days,0-250 GBP,0,0,1.0,5,7,2.0,VFF,0.0,0.0,0.0625,0.9375
EU,4-13 days,1000-5000 GBP,1,0,1.0,5,3,4.0,Holiday,0.385,0.0,0.465,0.15
