Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,1-3 days,500-1000 GBP,1,0,1.0,7,1,6,Holiday,0.0,0.0,0.16999999999999998,0.8299999999999998
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1,0,1.0,7,1,2,VFF,0.0,0.0,0.35,0.65
EU,4-13 days,0-250 GBP,0,1,1.0,7,2,5,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,1,1,1.0,5,6,4,Holiday,1.0,0.0,0.0,0.0
North America,1-3 days,500-1000 GBP,1,0,1.0,5,3,2,Business or Work,0.75,0.0,0.25,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,2,1,2,Holiday,0.03333333333333333,0.10416666666666666,0.7625,0.1
EU,4-13 days,0-250 GBP,0,0,1.0,5,2,6,VFF,0.0,0.0,0.32022338772338765,0.6797766122766122
North America,14-27 days,500-1000 GBP,0,0,1.0,5,4,4,VFF,0.05,0.0,0.1375,0.8125
EU,1-3 days,0-250 GBP,1,1,1.0,6,6,5,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,1,2,Holiday,0.0,0.0,0.4666666666666666,0.5333333333333334
EU,4-13 days,0-250 GBP,0,0,1.0,2,7,4,VFF,0.0,0.0,0.0,1.0
Africa,1-3 days,1000-5000 GBP,0,0,1.0,4,6,5,Business or Work,0.8,0.0,0.1,0.1
UK,1-3 days,500-1000 GBP,2,0,1.0,5,2,7,Business or Work,0.35,0.0,0.215,0.43499999999999994
EU,,0-250 GBP,0,0,1.0,4,4,4,Holiday,0.049166666666666664,0.0,0.8125,0.13833333333333334
South America,4-13 days,1000-5000 GBP,2,1,1.0,5,4,4,Holiday,0.15,0.0,0.65,0.2
"Australia, NZ and Oceania",1-3 days,250-500 GBP,1,0,1.0,4,5,3,Holiday,0.447550505050505,0.0,0.35244949494949496,0.2
EU,4-13 days,500-1000 GBP,1,0,1.0,4,5,1,Holiday,0.1,0.0,0.45,0.45
Africa,1-3 months,1000-5000 GBP,0,0,1.0,8,1,7,VFF,0.0,0.05,0.7,0.25
Asia,4-13 days,500-1000 GBP,0,0,1.0,5,4,2,VFF,0.1,0.0,0.275,0.625
Asia,3-6 months,1000-5000 GBP,0,0,1.0,2,1,7,Business or Work,0.3,0.45,0.05,0.2
EU,4-13 days,0-250 GBP,0,0,5.0,7,2,6,VFF,0.5642857142857143,0.0,0.1392857142857143,0.29642857142857143
EU,4-13 days,500-1000 GBP,1,0,1.0,8,1,2,Holiday,0.075,0.0,0.7833333333333334,0.14166666666666666
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,3,7,Business or Work,0.0125,0.0,0.9875,0.0
EU,1-3 days,0-250 GBP,1,0,5.0,8,2,7,VFF,0.0,0.0,0.875,0.125
EU,,,0,1,5.0,6,5,5,Business or Work,0.9833333333333334,0.0,0.0,0.016666666666666666
Asia,1-3 days,0-250 GBP,0,0,1.0,5,7,5,VFF,0.125,0.0,0.36023809523809525,0.5147619047619046
North America,1-3 days,1000-5000 GBP,1,1,1.0,5,3,2,Business or Work,0.6716666666666666,0.05,0.2783333333333334,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,1,5,VFF,0.0,0.0,0.21483405483405482,0.7851659451659452
EU,4-13 days,250-500 GBP,1,1,1.0,6,4,6,Holiday,0.05,0.0,0.95,0.0
Asia,4-13 days,500-1000 GBP,0,0,1.0,4,7,5,VFF,0.0,0.0,0.0,1.0
EU,,0-250 GBP,1,1,1.0,4,1,1,Holiday,0.005555555555555555,0.0,0.9944444444444445,0.0
EU,4-13 days,1000-5000 GBP,2,0,1.0,5,6,3,Business or Work,0.5700000000000001,0.0,0.43,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,2,2,1,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,4,6,3,Business or Work,0.6258333333333334,0.0,0.3741666666666667,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,0,1.0,5,2,1,Business or Work,0.15,0.0,0.45,0.4
EU,4-13 days,250-500 GBP,0,0,1.0,8,2,6,Holiday,0.0,0.0,0.0,1.0
UK,4-13 days,0-250 GBP,0,0,1.0,4,7,2,VFF,0.0,0.0,0.0,1.0
UK,1-3 days,250-500 GBP,0,0,1.0,7,2,1,VFF,0.0,0.0,0.05,0.95
Asia,1-3 months,more than 5000 GBP,0,1,1.0,5,7,2,Holiday,0.1,0.15,0.2,0.55
Asia,3-6 months,0-250 GBP,0,0,1.0,8,6,7,VFF,0.0,0.0,0.0,1.0
South America,1-3 months,1000-5000 GBP,2,1,1.0,5,5,3,Education and Other,0.3,0.2,0.4,0.1
EU,1-3 days,250-500 GBP,1,0,1.0,2,1,6,Holiday,0.0,0.0,0.7719642857142858,0.22803571428571429
EU,1-3 days,250-500 GBP,2,0,5.0,6,1,7,Holiday,0.0,0.0,0.8,0.2
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,6,7,Holiday,0.4733333333333333,0.0,0.5266666666666666,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,6,1,6,Holiday,0.11386904761904762,0.0,0.8519047619047619,0.03422619047619048
EU,1-3 days,250-500 GBP,1,0,1.0,4,5,3,Business or Work,0.631190916926211,0.0,0.3688090830737889,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.17080988455988455,0.8291901154401156
Asia,4-13 days,500-1000 GBP,0,0,1.0,7,3,6,VFF,0.05,0.0,0.05,0.9
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1,1,1.0,7,7,1,VFF,0.225,0.0,0.775,0.0
EU,4-13 days,0-250 GBP,2,0,1.0,2,4,7,Holiday,0.05,0.0,0.8333333333333334,0.11666666666666667
EU,1-3 days,0-250 GBP,0,0,1.0,6,2,7,VFF,0.0,0.0,0.12472097347097347,0.8752790265290263
EU,4-13 days,250-500 GBP,1,1,1.0,4,2,6,Holiday,0.0,0.0,1.0,0.0
EU,,0-250 GBP,1,0,1.0,7,5,5,Business or Work,0.8749164724164725,0.0,0.1250835275835276,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,7,5,2,Business or Work,0.9,0.0,0.1,0.0
Asia,14-27 days,0-250 GBP,0,0,1.0,7,2,5,VFF,0.125,0.0,0.05,0.825
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,8,3,2,Holiday,0.026666666666666665,0.0,0.8233333333333335,0.15
EU,1-3 days,500-1000 GBP,1,1,1.0,7,6,4,Holiday,0.05,0.0,0.95,0.0
EU,,250-500 GBP,1,1,1.0,2,4,4,Business or Work,0.55,0.0,0.3,0.15
EU,4-13 days,0-250 GBP,0,0,1.0,6,5,6,VFF,0.0,0.0,0.0,1.0
UK,1-3 months,1000-5000 GBP,0,0,1.0,8,6,5,VFF,0.0,0.0,0.05,0.95
Asia,14-27 days,1000-5000 GBP,2,0,1.0,7,3,4,Holiday,0.0,0.0,0.575,0.425
EU,1-3 days,500-1000 GBP,1,1,1.0,6,4,2,Business or Work,0.47107142857142853,0.0,0.5289285714285714,0.0
EU,4-13 days,500-1000 GBP,0,0,5.0,2,6,2,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,5,4,6,VFF,0.016666666666666666,0.0,0.13333333333333333,0.85
EU,4-13 days,500-1000 GBP,0,0,1.0,6,7,2,Education and Other,0.0,0.3566666666666667,0.6433333333333333,0.0
Asia,4-13 days,500-1000 GBP,1,1,1.0,2,6,7,Holiday,0.25,0.1,0.65,0.0
Not disclosed,4-13 days,1000-5000 GBP,1,0,1.0,4,7,1,Holiday,0.19095238095238098,0.0,0.809047619047619,0.0
UK,4-13 days,250-500 GBP,2,0,1.0,4,3,4,Holiday,0.15,0.05,0.4,0.4
EU,,0-250 GBP,0,0,1.0,4,1,1,VFF,0.0,0.0,0.5333658008658009,0.466634199134199
North America,1-3 days,250-500 GBP,0,0,1.0,8,5,3,Holiday,0.0,0.0,0.5,0.5
EU,4-13 days,250-500 GBP,1,0,1.0,7,1,2,VFF,0.075,0.0,0.6716666666666666,0.2533333333333333
North America,4-13 days,500-1000 GBP,1,1,1.0,6,2,5,Business or Work,0.034999999999999996,0.0,0.765,0.2
EU,1-3 days,0-250 GBP,1,0,5.0,4,1,7,VFF,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,2,1,1.0,2,3,7,Holiday,0.1,0.0,0.85,0.05
UK,4-13 days,500-1000 GBP,0,0,1.0,6,3,4,VFF,0.0,0.0,0.15,0.85
EU,1-3 days,0-250 GBP,1,0,1.0,6,2,7,Holiday,0.20856698856698852,0.0,0.690831807081807,0.10060120435120434
UK,4-13 days,500-1000 GBP,1,0,1.0,7,1,5,Holiday,0.45,0.0,0.1,0.45
North America,4-13 days,250-500 GBP,0,0,1.0,8,4,2,VFF,0.0,0.0,0.0,1.0
UK,,,0,0,5.0,5,7,7,VFF,0.45,0.05,0.1875,0.3125
UK,4-13 days,0-250 GBP,0,0,1.0,5,1,4,VFF,0.07083333333333333,0.0,0.01,0.9191666666666667
Non-EU Europe,4-13 days,250-500 GBP,1,1,1.0,4,3,7,Holiday,0.3,0.05,0.65,0.0
EU,1-3 days,,0,0,5.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
North America,1-3 days,0-250 GBP,0,0,1.0,5,4,3,Holiday,0.0,0.0,0.1625,0.8375
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,1,4,Holiday,0.9083333333333334,0.0,0.09166666666666667,0.0
South America,1-3 days,250-500 GBP,1,1,1.0,4,7,6,Holiday,0.12083333333333332,0.0,0.8791666666666668,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,4,1,6,Holiday,0.0,0.0,0.9094642857142858,0.09053571428571429
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,6,3,Holiday,1.0,0.0,0.0,0.0
UK,4-13 days,250-500 GBP,0,0,1.0,6,6,2,VFF,0.016666666666666666,0.0,0.05,0.9333333333333332
EU,4-13 days,0-250 GBP,1,0,1.0,6,1,4,Business or Work,0.65,0.0,0.2,0.15
Asia,1-3 months,1000-5000 GBP,0,1,1.0,6,6,7,VFF,0.0,0.05,0.7,0.25
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,4-13 days,1000-5000 GBP,2,0,1.0,8,7,3,Holiday,0.1,0.0,0.8,0.1
EU,1-3 days,0-250 GBP,1,0,1.0,5,5,3,Business or Work,1.0,0.0,0.0,0.0
North America,1-3 days,0-250 GBP,1,1,1.0,6,7,5,Business or Work,0.25,0.0,0.75,0.0
North America,4-13 days,250-500 GBP,2,0,1.0,4,6,7,Holiday,0.0,0.0,0.95,0.05
Asia,,1000-5000 GBP,1,0,1.0,6,5,5,Business or Work,0.866390977443609,0.0,0.13360902255639098,0.0
South America,,250-500 GBP,1,0,1.0,7,3,3,Holiday,0.7166666666666667,0.0,0.2833333333333333,0.0
North America,14-27 days,500-1000 GBP,0,0,1.0,7,5,6,Holiday,0.0,0.0,0.016666666666666666,0.9833333333333334
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,6,3,Business or Work,0.9857142857142858,0.0,0.014285714285714285,0.0
North America,1-3 months,500-1000 GBP,0,0,1.0,4,1,2,Education and Other,0.0,0.2,0.0,0.8
UK,4-13 days,1000-5000 GBP,0,1,1.0,7,7,1,Holiday,0.0,0.0,0.05,0.95
North America,1-3 days,0-250 GBP,1,1,5.0,2,1,7,Holiday,0.2,0.0,0.25,0.55
EU,1-3 days,0-250 GBP,1,0,1.0,6,5,3,Business or Work,0.911214618714619,0.0,0.0887853812853813,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.0,0.0,0.3033449482805688,0.6966550517194314
UK,4-13 days,0-250 GBP,0,0,5.0,4,7,4,VFF,0.05,0.0,0.05,0.9
South America,4-13 days,500-1000 GBP,1,1,1.0,5,1,5,Holiday,0.1,0.0,0.75,0.15
EU,4-13 days,250-500 GBP,0,1,1.0,2,2,6,VFF,0.0,0.0,0.3783333333333333,0.6216666666666666
EU,1-3 days,0-250 GBP,0,0,5.0,7,7,5,Business or Work,0.6491666666666667,0.0,0.26666666666666666,0.08416666666666667
Non-EU Europe,,250-500 GBP,1,0,1.0,5,6,6,Business or Work,0.75,0.0,0.25,0.0
Asia,4-13 days,250-500 GBP,0,1,5.0,7,4,1,VFF,0.15,0.0,0.4,0.45
South America,1-3 months,1000-5000 GBP,0,0,1.0,7,4,2,Business or Work,0.05,0.0,0.0,0.95
EU,1-3 days,0-250 GBP,1,1,5.0,5,5,3,Business or Work,0.275,0.0,0.675,0.05
EU,1-3 days,0-250 GBP,0,0,5.0,2,6,4,Holiday,0.4,0.1125,0.3375,0.15
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,1,Business or Work,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,2,7,VFF,0.0,0.0,0.20545537421814508,0.7945446257818548
EU,,0-250 GBP,1,1,5.0,5,1,1,Business or Work,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,4,5,7,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,1,1,1.0,4,1,7,Holiday,0.0,0.0,0.8153810772560774,0.18461892274392275
UK,1-3 months,1000-5000 GBP,0,1,1.0,7,2,6,VFF,0.0,0.0,0.05,0.95
UK,4-13 days,1000-5000 GBP,1,0,1.0,8,5,1,Holiday,0.25,0.0,0.35,0.4
EU,4-13 days,250-500 GBP,0,0,1.0,6,1,5,VFF,0.1,0.0,0.775,0.125
EU,4-13 days,500-1000 GBP,1,1,5.0,6,4,1,Holiday,0.25,0.0,0.71,0.04
EU,14-27 days,0-250 GBP,0,0,1.0,4,4,5,VFF,0.0,0.05,0.0,0.95
EU,1-3 days,0-250 GBP,0,1,5.0,2,1,7,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,,0,0,5.0,6,4,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,6,5,3,Business or Work,0.7333333333333332,0.0,0.2666666666666667,0.0
EU,4-13 days,500-1000 GBP,2,0,1.0,3,5,1,Business or Work,0.15,0.16666666666666669,0.6833333333333333,0.0
"Australia, NZ and Oceania",1-3 days,500-1000 GBP,1,1,1.0,2,5,3,Holiday,0.0125,0.0,0.9875,0.0
Not disclosed,4-13 days,1000-5000 GBP,1,0,1.0,5,6,1,Business or Work,0.9,0.0,0.1,0.0
North America,4-13 days,500-1000 GBP,1,1,1.0,4,5,2,Holiday,0.89,0.0,0.06,0.05
EU,4-13 days,500-1000 GBP,1,1,1.0,6,3,5,Holiday,0.05,0.0,0.95,0.0
EU,,250-500 GBP,1,0,1.0,6,5,5,Business or Work,0.7413645854919075,0.0,0.2586354145080926,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,7,7,1,Holiday,0.05,0.05,0.27083333333333337,0.6291666666666667
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,2,4,Education and Other,0.15,0.025,0.55,0.275
EU,4-13 days,0-250 GBP,0,0,1.0,7,5,7,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,500-1000 GBP,1,1,1.0,6,1,7,Holiday,0.0,0.0,0.7785876623376623,0.22141233766233767
EU,4-13 days,1000-5000 GBP,0,0,5.0,5,2,6,Business or Work,0.0,0.3,0.4,0.3
North America,,0-250 GBP,0,1,1.0,6,1,1,VFF,0.55,0.0,0.05,0.4
EU,4-13 days,250-500 GBP,0,0,1.0,4,3,6,VFF,0.0,0.0,0.18722222222222223,0.8127777777777778
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,6,4,1,VFF,0.05,0.0,0.125,0.825
EU,4-13 days,250-500 GBP,1,0,1.0,8,3,7,VFF,0.0,0.0,0.95,0.05
EU,4-13 days,500-1000 GBP,1,0,5.0,7,5,3,Holiday,0.2,0.0,0.8,0.0
Asia,3-6 months,0-250 GBP,2,0,1.0,5,3,5,Business or Work,0.25,0.05,0.45,0.25
Africa,4-13 days,0-250 GBP,0,1,1.0,4,3,5,VFF,0.15,0.0,0.2,0.65
EU,4-13 days,0-250 GBP,1,0,1.0,5,7,2,Business or Work,0.27999999999999997,0.55,0.03333333333333333,0.13666666666666666
EU,1-3 days,0-250 GBP,1,0,1.0,4,1,7,Education and Other,0.0,0.0,0.7770783464901111,0.2229216535098888
EU,4-13 days,500-1000 GBP,1,0,1.0,5,2,4,Holiday,0.33557539682539683,0.0,0.4690079365079365,0.19541666666666666
Asia,1-3 months,1000-5000 GBP,0,0,1.0,5,3,1,VFF,0.0,0.25,0.4,0.35
UK,14-27 days,1000-5000 GBP,1,0,1.0,4,2,5,VFF,0.1,0.0,0.55,0.35
EU,1-3 days,500-1000 GBP,1,0,1.0,2,1,7,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,2,0,5.0,6,6,3,Holiday,0.15,0.05,0.4,0.4
EU,1-3 days,500-1000 GBP,1,0,1.0,6,5,4,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,7,7,2,Holiday,0.5327651515151516,0.025,0.39223484848484846,0.05
Asia,4-13 days,1000-5000 GBP,0,1,1.0,6,2,7,Holiday,0.05,0.0,0.15,0.8
Asia,4-13 days,1000-5000 GBP,0,0,1.0,5,7,2,Business or Work,0.45,0.0,0.45,0.1
North America,4-13 days,250-500 GBP,0,1,1.0,2,4,5,VFF,0.35,0.0,0.3,0.35
EU,14-27 days,500-1000 GBP,1,0,1.0,6,1,1,Holiday,0.27999999999999997,0.0,0.595,0.125
EU,4-13 days,0-250 GBP,0,0,5.0,6,6,2,VFF,0.4333333333333333,0.0,0.15333333333333332,0.4133333333333333
UK,,250-500 GBP,1,1,1.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
EU,14-27 days,250-500 GBP,0,0,1.0,8,5,6,VFF,0.0,0.05,0.0,0.95
North America,4-13 days,1000-5000 GBP,1,1,1.0,8,2,4,Holiday,0.1,0.0,0.825,0.075
UK,14-27 days,500-1000 GBP,0,0,5.0,7,4,1,VFF,0.0,0.0,0.0125,0.9875
UK,14-27 days,250-500 GBP,0,0,1.0,7,7,1,VFF,0.0,0.0,0.05,0.95
Asia,1-3 months,500-1000 GBP,0,0,1.0,8,1,5,VFF,0.03333333333333333,0.0,0.0,0.9666666666666668
EU,4-13 days,1000-5000 GBP,1,0,5.0,6,3,3,Holiday,0.05,0.0,0.95,0.0
Asia,1-3 days,250-500 GBP,0,0,1.0,4,6,4,VFF,0.0875,0.0,0.7,0.2125
North America,1-3 days,500-1000 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.8058333333333334,0.19416666666666665
EU,14-27 days,500-1000 GBP,0,0,5.0,7,1,5,Holiday,0.0,0.0,0.7,0.3
EU,1-3 days,0-250 GBP,1,0,1.0,2,3,2,Holiday,0.6585714285714286,0.0,0.3414285714285714,0.0
Asia,1-3 months,1000-5000 GBP,1,1,1.0,4,2,6,Holiday,0.05,0.1,0.7,0.15
North America,1-3 months,1000-5000 GBP,0,0,1.0,4,3,1,VFF,0.05,0.15,0.2666666666666667,0.5333333333333333
North America,14-27 days,250-500 GBP,0,0,1.0,4,3,4,Holiday,0.1,0.0,0.05,0.85
UK,1-3 days,0-250 GBP,0,0,1.0,5,6,4,VFF,0.0,0.0,0.2633333333333333,0.7366666666666666
EU,4-13 days,0-250 GBP,0,0,5.0,5,3,6,Business or Work,0.34595238095238096,0.0,0.0907142857142857,0.5633333333333334
EU,1-3 days,0-250 GBP,1,0,5.0,6,5,4,Business or Work,0.5608333333333333,0.0,0.4225,0.016666666666666666
Asia,4-13 days,500-1000 GBP,0,1,1.0,2,3,6,VFF,0.0,0.0,0.5,0.5
EU,,0-250 GBP,1,0,5.0,4,1,1,Holiday,0.05632867132867133,0.0,0.5936713286713287,0.35
EU,1-3 days,1000-5000 GBP,1,0,5.0,7,2,7,VFF,0.0,0.0,0.95,0.05
EU,1-3 days,500-1000 GBP,1,0,1.0,5,1,6,Education and Other,0.35105880230880226,0.0,0.5314736652236653,0.11746753246753247
EU,14-27 days,500-1000 GBP,0,0,1.0,5,3,1,VFF,0.05,0.0,0.05,0.9
North America,1-3 months,1000-5000 GBP,0,1,1.0,5,7,5,Business or Work,0.05,0.1,0.2833333333333333,0.5666666666666667
EU,4-13 days,250-500 GBP,1,0,1.0,4,3,5,Holiday,0.14027777777777778,0.0,0.8597222222222223,0.0
UK,4-13 days,500-1000 GBP,0,0,1.0,7,3,1,VFF,0.0,0.0,0.7166666666666667,0.2833333333333333
Asia,4-13 days,500-1000 GBP,2,1,1.0,5,3,5,Holiday,0.0,0.05,0.85,0.1
EU,1-3 days,500-1000 GBP,0,1,1.0,2,1,7,VFF,0.0,0.0,0.875,0.125
Asia,1-3 months,500-1000 GBP,0,0,1.0,2,1,5,VFF,0.0,0.45,0.05,0.5
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,5.0,6,6,6,Holiday,0.2,0.0,0.7,0.1
UK,4-13 days,500-1000 GBP,1,0,1.0,7,3,7,VFF,0.05,0.0,0.25,0.7
EU,1-3 days,500-1000 GBP,1,0,1.0,6,5,4,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,500-1000 GBP,2,0,5.0,7,3,1,Holiday,0.05,0.0,0.65,0.3
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,5,4,4,VFF,0.3833333333333333,0.0,0.31666666666666665,0.3
"Australia, NZ and Oceania",4-13 days,0-250 GBP,0,0,1.0,4,3,5,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,2,0,5.0,6,5,3,Holiday,0.0,0.0,1.0,0.0
Asia,1-3 days,0-250 GBP,1,0,1.0,6,1,7,Holiday,0.17375000000000002,0.1,0.52625,0.2
EU,1-3 days,500-1000 GBP,1,1,1.0,4,3,2,Business or Work,0.7166666666666666,0.0,0.21499999999999994,0.06833333333333333
EU,1-3 days,500-1000 GBP,0,0,1.0,4,7,6,VFF,0.0,0.025,0.2,0.775
EU,4-13 days,250-500 GBP,0,1,1.0,2,4,6,Holiday,0.2,0.0,0.2,0.6
EU,,0-250 GBP,1,1,5.0,4,5,5,Holiday,0.85,0.0,0.15,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,2,5,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,500-1000 GBP,1,0,1.0,5,5,2,Business or Work,1.0,0.0,0.0,0.0
Asia,1-3 days,1000-5000 GBP,1,1,1.0,5,7,5,Business or Work,0.29166666666666663,0.0,0.6583333333333333,0.05
Asia,4-13 days,more than 5000 GBP,1,0,1.0,7,4,6,VFF,0.075,0.0,0.925,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,3,6,3,Holiday,0.0,0.0,1.0,0.0
Asia,,0-250 GBP,1,1,1.0,5,3,3,Holiday,0.8400000000000001,0.0,0.16,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,6,4,Holiday,0.8218452380952381,0.0,0.1781547619047619,0.0
EU,14-27 days,500-1000 GBP,1,0,1.0,5,1,2,Holiday,0.15833333333333335,0.0,0.6516666666666666,0.19
North America,14-27 days,more than 5000 GBP,1,0,1.0,5,6,6,Business or Work,0.2,0.0,0.8,0.0
EU,,0-250 GBP,1,0,1.0,5,5,5,Business or Work,0.7769945149386678,0.0,0.2230054850613321,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,5,2,2,Business or Work,0.3,0.0,0.65,0.05
EU,4-13 days,500-1000 GBP,1,1,1.0,2,1,4,Holiday,0.0,0.1875,0.7625,0.05
Asia,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,8,4,2,VFF,0.15,0.0,0.4833333333333333,0.3666666666666666
EU,14-27 days,500-1000 GBP,0,0,1.0,2,4,1,Education and Other,0.0,0.4125,0.1625,0.425
EU,1-3 months,500-1000 GBP,1,0,1.0,2,6,3,Holiday,0.31444444444444447,0.3,0.3355555555555555,0.05
EU,4-13 days,500-1000 GBP,1,0,1.0,7,6,3,Business or Work,0.95,0.0,0.05,0.0
South America,1-3 days,250-500 GBP,0,0,1.0,7,7,5,Business or Work,0.15,0.05,0.0,0.8
EU,1-3 days,500-1000 GBP,1,1,1.0,5,7,5,Holiday,0.6321230158730159,0.0,0.36787698412698416,0.0
EU,4-13 days,250-500 GBP,2,1,1.0,4,6,3,Holiday,0.16999999999999998,0.2,0.63,0.0
EU,,250-500 GBP,1,0,1.0,4,6,6,Business or Work,1.0,0.0,0.0,0.0
Asia,1-3 months,1000-5000 GBP,0,0,1.0,6,1,2,VFF,0.1,0.15,0.25,0.5
EU,1-3 days,0-250 GBP,0,1,1.0,6,2,7,VFF,0.0,0.0,0.042499999999999996,0.9574999999999999
North America,4-13 days,500-1000 GBP,1,1,1.0,6,2,5,Holiday,0.034999999999999996,0.0,0.765,0.2
North America,4-13 days,0-250 GBP,0,0,1.0,8,3,6,VFF,0.0,0.0,0.025,0.975
Non-EU Europe,,0-250 GBP,1,0,1.0,6,3,3,Business or Work,0.9822426470588235,0.0,0.01775735294117647,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,1,7,VFF,0.0,0.0,0.19705631812568308,0.802943681874317
EU,1-3 days,0-250 GBP,0,0,1.0,7,1,6,VFF,0.0,0.0,0.0675509213009213,0.9324490786990787
North America,4-13 days,250-500 GBP,1,1,1.0,8,1,5,VFF,0.05,0.0,0.8333333333333333,0.11666666666666665
EU,1-3 days,0-250 GBP,0,0,5.0,7,3,2,Business or Work,0.9428571428571428,0.0,0.0,0.05714285714285714
EU,14-27 days,250-500 GBP,1,1,5.0,8,7,1,VFF,0.06666666666666667,0.0,0.9333333333333332,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1,0,1.0,8,6,7,VFF,0.06999999999999999,0.0,0.43499999999999994,0.495
EU,1-3 days,500-1000 GBP,1,1,5.0,7,3,2,Holiday,0.25,0.0,0.7,0.05
UK,14-27 days,250-500 GBP,0,0,1.0,7,4,5,VFF,0.0,0.0,0.0,1.0
Africa,14-27 days,1000-5000 GBP,1,1,1.0,5,4,4,VFF,0.4,0.0,0.55,0.05
Non-EU Europe,1-3 days,500-1000 GBP,0,1,1.0,3,4,2,VFF,0.1,0.15,0.5,0.25
EU,1-3 days,250-500 GBP,0,0,5.0,3,5,4,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,500-1000 GBP,0,1,5.0,2,5,1,VFF,0.2,0.0,0.55,0.25
Asia,4-13 days,500-1000 GBP,1,0,1.0,4,7,3,Holiday,0.11666666666666667,0.06666666666666667,0.8166666666666667,0.0
UK,4-13 days,250-500 GBP,0,0,1.0,4,7,7,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,1-3 days,0-250 GBP,2,0,1.0,4,1,7,Holiday,0.0,0.0,0.3,0.7
EU,4-13 days,500-1000 GBP,1,0,5.0,4,1,2,Holiday,0.35,0.0,0.6,0.05
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,3,6,Holiday,0.24124999999999996,0.0,0.72875,0.03
EU,4-13 days,0-250 GBP,0,0,1.0,2,3,6,VFF,0.0,0.0,0.008333333333333333,0.9916666666666666
EU,4-13 days,250-500 GBP,1,1,1.0,5,7,4,Holiday,0.0,0.0,1.0,0.0
