Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,1-3 days,250-500 GBP,2,1,1.0,2,2,1,Holiday,0.0,0.0,0.6027380952380952,0.39726190476190476
Africa,14-27 days,1000-5000 GBP,1,1,1.0,6,2,5,Holiday,0.2,0.0,0.75,0.05
EU,,,0,1,5.0,7,5,5,Business or Work,0.5,0.0,0.05,0.45
Asia,1-3 days,1000-5000 GBP,1,0,1.0,5,3,1,Holiday,0.4166666666666667,0.08333333333333333,0.4999999999999999,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,5,5,2,Holiday,0.6461904761904761,0.0,0.1438690476190476,0.20994047619047623
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,1,5.0,4,6,4,Holiday,0.05,0.0,0.85,0.1
EU,1-3 days,,0,0,5.0,5,4,3,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,2,2,Business or Work,0.06666666666666667,0.0,0.9333333333333332,0.0
UK,4-13 days,500-1000 GBP,0,0,1.0,6,7,1,VFF,0.0375,0.0,0.05,0.9125
North America,4-13 days,250-500 GBP,0,0,1.0,2,1,7,VFF,0.0,0.0,0.325,0.675
EU,1-3 days,250-500 GBP,0,0,1.0,6,6,4,Holiday,0.0,0.0,0.6166666666666667,0.3833333333333334
Non-EU Europe,4-13 days,500-1000 GBP,1,0,1.0,5,3,5,Holiday,0.05,0.0,0.9,0.05
EU,,0-250 GBP,1,0,1.0,5,6,6,Business or Work,0.9041729821605984,0.0,0.09582701783940174,0.0
Asia,4-13 days,500-1000 GBP,1,1,1.0,4,2,1,Holiday,0.0,0.0,0.975,0.025
North America,4-13 days,0-250 GBP,0,0,1.0,2,3,5,VFF,0.0,0.0,0.55,0.45
Africa,1-3 days,1000-5000 GBP,1,0,1.0,7,2,7,Holiday,0.625,0.0,0.125,0.25
EU,4-13 days,500-1000 GBP,0,1,1.0,5,7,4,VFF,0.095,0.0125,0.2425,0.65
Asia,1-3 months,1000-5000 GBP,0,0,1.0,4,4,6,Education and Other,0.0,0.1,0.25,0.65
UK,4-13 days,0-250 GBP,0,0,1.0,6,3,4,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,1,5.0,5,2,1,Business or Work,0.3416666666666667,0.0,0.2520833333333333,0.40625
UK,4-13 days,0-250 GBP,0,0,1.0,7,5,2,VFF,0.0,0.0,0.05,0.95
EU,1-3 days,,0,1,5.0,7,4,2,Business or Work,0.5,0.0,0.05,0.45
Non-EU Europe,,500-1000 GBP,1,1,1.0,5,4,4,Holiday,1.0,0.0,0.0,0.0
North America,1-3 days,250-500 GBP,1,0,1.0,6,1,7,Holiday,0.35,0.0,0.2375,0.4125
UK,14-27 days,0-250 GBP,0,0,1.0,5,4,2,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,500-1000 GBP,1,0,1.0,6,7,5,Holiday,0.55,0.0,0.3,0.15
EU,4-13 days,500-1000 GBP,1,0,1.0,5,7,3,Business or Work,0.5430555555555555,0.0325,0.27444444444444444,0.15
UK,4-13 days,500-1000 GBP,0,0,1.0,6,2,6,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,0-250 GBP,1,1,1.0,5,6,5,Holiday,0.5875,0.0,0.4125,0.0
Asia,14-27 days,1000-5000 GBP,1,1,1.0,6,5,1,VFF,0.0,0.0,0.95,0.05
EU,4-13 days,500-1000 GBP,1,0,1.0,6,7,3,Holiday,0.6406691919191918,0.0,0.33155303030303035,0.02777777777777778
EU,,250-500 GBP,1,1,1.0,7,4,4,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,1,1,5.0,6,1,7,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,500-1000 GBP,0,1,1.0,6,3,3,VFF,0.1,0.0,0.1,0.8
EU,4-13 days,0-250 GBP,2,0,5.0,5,2,2,Holiday,0.06666666666666667,0.0,0.6083333333333334,0.325
EU,4-13 days,250-500 GBP,1,0,1.0,6,2,6,Holiday,0.0,0.20148809523809522,0.5228373015873016,0.27567460317460313
EU,4-13 days,0-250 GBP,0,1,1.0,2,2,4,VFF,0.0,0.0,0.75,0.25
EU,4-13 days,0-250 GBP,0,0,1.0,5,3,6,VFF,0.0,0.0,0.26887362637362633,0.7311263736263737
North America,,250-500 GBP,1,0,1.0,5,7,7,Business or Work,0.75,0.0,0.25,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,4,3,Business or Work,0.8773550480718338,0.05384756525387835,0.068797386674288,0.0
Africa,4-13 days,1000-5000 GBP,1,0,1.0,5,7,1,Business or Work,0.6275000000000001,0.0,0.3225,0.05
Asia,14-27 days,0-250 GBP,2,1,1.0,5,4,5,Holiday,0.15,0.05,0.7,0.1
EU,4-13 days,0-250 GBP,0,0,5.0,5,2,3,Business or Work,0.43208333333333326,0.0,0.0625,0.5054166666666667
North America,,0-250 GBP,2,0,1.0,5,6,6,Business or Work,0.5266666666666666,0.0,0.15,0.32333333333333336
EU,4-13 days,0-250 GBP,1,1,1.0,5,5,2,Holiday,0.3875,0.0,0.6125,0.0
EU,1-3 days,0-250 GBP,0,1,5.0,7,4,2,VFF,0.5625,0.0,0.17777777777777776,0.25972222222222224
Non-EU Europe,1-3 days,0-250 GBP,0,1,1.0,7,3,2,VFF,0.05,0.0,0.05,0.9
Asia,4-13 days,0-250 GBP,2,1,1.0,6,5,4,Holiday,0.25,0.0,0.6,0.15
EU,1-3 days,250-500 GBP,0,0,1.0,5,3,1,Holiday,0.0,0.0,0.49428571428571433,0.5057142857142857
EU,4-13 days,0-250 GBP,0,0,1.0,2,1,6,VFF,0.0,0.0,0.011764705882352941,0.9882352941176471
EU,1-3 days,500-1000 GBP,1,0,1.0,7,5,4,Business or Work,0.9800000000000001,0.0,0.02,0.0
EU,,250-500 GBP,1,1,1.0,4,4,4,Business or Work,0.791984126984127,0.0,0.0,0.20801587301587304
North America,4-13 days,500-1000 GBP,1,0,1.0,4,6,3,Holiday,1.0,0.0,0.0,0.0
North America,4-13 days,500-1000 GBP,2,0,1.0,5,3,4,Holiday,0.075,0.0,0.825,0.1
EU,4-13 days,500-1000 GBP,0,0,1.0,7,5,6,VFF,0.0,0.0,0.0,1.0
EU,,250-500 GBP,1,1,1.0,5,7,7,Business or Work,0.35,0.0,0.65,0.0
UK,4-13 days,500-1000 GBP,2,1,1.0,6,1,5,Holiday,0.15,0.0,0.55,0.3
EU,1-3 days,500-1000 GBP,1,1,1.0,5,5,4,Holiday,0.6466666666666667,0.0,0.35333333333333333,0.0
EU,4-13 days,500-1000 GBP,2,1,1.0,7,7,6,VFF,0.08333333333333333,0.0,0.6166666666666666,0.3
Asia,1-3 days,500-1000 GBP,1,0,1.0,5,6,5,Business or Work,0.6,0.0,0.4,0.0
EU,1-3 days,250-500 GBP,2,0,1.0,6,1,6,Holiday,0.0,0.0,0.6091666666666666,0.39083333333333337
EU,4-13 days,500-1000 GBP,0,0,5.0,8,2,3,Holiday,0.0,0.0,0.7,0.3
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,5,6,3,Business or Work,0.3458333333333333,0.0,0.6041666666666667,0.05
EU,1-3 days,0-250 GBP,0,1,5.0,4,1,7,VFF,0.0,0.0,0.5745436507936509,0.4254563492063492
UK,14-27 days,0-250 GBP,0,0,1.0,6,2,7,VFF,0.0,0.0,0.07285714285714287,0.9271428571428573
Non-EU Europe,4-13 days,0-250 GBP,0,1,1.0,2,5,6,VFF,0.0,0.0,0.4041666666666666,0.5958333333333334
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,5,2,Holiday,0.5951190476190475,0.0,0.4048809523809524,0.0
EU,,0-250 GBP,1,0,1.0,5,5,5,Business or Work,0.8885877078678723,0.0,0.07130065225704917,0.0401116398750785
North America,4-13 days,250-500 GBP,0,1,1.0,4,7,1,Holiday,0.15,0.0,0.55,0.3
UK,1-3 days,0-250 GBP,0,0,1.0,7,7,6,VFF,0.0,0.0,0.1,0.9
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,4,5,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,250-500 GBP,1,0,1.0,4,1,5,Business or Work,0.06666666666666667,0.0,0.18333333333333332,0.75
South America,1-3 days,1000-5000 GBP,1,1,1.0,6,3,1,Holiday,0.675,0.0,0.32500000000000007,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,7,3,6,VFF,0.14166666666666666,0.0,0.6333333333333334,0.225
EU,4-13 days,0-250 GBP,0,0,1.0,5,2,6,VFF,0.0,0.0,0.2329769250357486,0.7670230749642515
Asia,4-13 days,500-1000 GBP,1,0,1.0,5,7,1,Holiday,0.5925,0.0,0.40750000000000003,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,7,2,Holiday,0.7472619047619047,0.0,0.21583333333333332,0.0369047619047619
Asia,4-13 days,1000-5000 GBP,2,1,1.0,6,7,5,Holiday,0.21428571428571427,0.05,0.7357142857142858,0.0
EU,1-3 months,250-500 GBP,0,0,1.0,3,3,2,Education and Other,0.0,0.45,0.25,0.3
EU,1-3 days,0-250 GBP,0,0,5.0,6,6,5,Business or Work,0.8442388167388166,0.0,0.0,0.1557611832611833
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,8,2,1,Holiday,0.45,0.0,0.5,0.05
EU,4-13 days,250-500 GBP,0,1,1.0,2,1,4,Holiday,0.0,0.0,0.03333333333333333,0.9666666666666668
South America,3-6 months,more than 5000 GBP,0,0,1.0,2,7,1,Education and Other,0.0,0.75,0.15,0.1
EU,4-13 days,250-500 GBP,0,0,1.0,5,2,6,Holiday,0.0,0.0,0.6904256854256856,0.30957431457431456
UK,4-13 days,0-250 GBP,0,0,5.0,5,2,5,VFF,0.04392857142857143,0.0,0.05,0.9060714285714285
EU,1-3 days,500-1000 GBP,0,1,1.0,5,3,1,Holiday,0.125,0.35,0.325,0.2
North America,1-3 days,250-500 GBP,0,1,5.0,2,2,1,Holiday,0.0,0.05,0.6333333333333333,0.31666666666666665
EU,1-3 days,500-1000 GBP,1,0,1.0,6,6,4,Business or Work,0.8563480963480965,0.0,0.14365190365190367,0.0
UK,14-27 days,1000-5000 GBP,0,0,1.0,4,7,1,VFF,0.0,0.0,0.0,1.0
EU,,0-250 GBP,0,0,5.0,5,3,3,Business or Work,0.4680753968253968,0.0,0.23152777777777778,0.30039682539682533
EU,4-13 days,250-500 GBP,0,0,1.0,4,7,3,VFF,0.0125,0.0,0.95,0.0375
Asia,4-13 days,1000-5000 GBP,1,0,1.0,6,7,2,Business or Work,0.5583333333333333,0.4166666666666667,0.025,0.0
Asia,1-3 months,1000-5000 GBP,0,0,1.0,4,6,1,Business or Work,0.25,0.25,0.25,0.25
UK,4-13 days,0-250 GBP,0,0,1.0,8,3,6,Holiday,0.0,0.0,0.0,1.0
Non-EU Europe,14-27 days,1000-5000 GBP,0,0,1.0,6,7,1,Education and Other,0.1,0.375,0.175,0.35
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,6,7,Holiday,0.8,0.0,0.05,0.15
UK,4-13 days,250-500 GBP,1,0,5.0,6,5,2,Holiday,0.2,0.0,0.35,0.45
EU,4-13 days,250-500 GBP,2,0,1.0,6,2,5,VFF,0.05,0.0,0.65,0.3
Non-EU Europe,1-3 days,0-250 GBP,1,1,1.0,5,1,6,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,1,1,5.0,7,5,1,Holiday,0.35,0.0,0.6,0.05
EU,1-3 days,0-250 GBP,0,0,5.0,6,1,7,Business or Work,0.22152097902097903,0.0,0.12610070485070485,0.6523783161283161
EU,1-3 days,0-250 GBP,1,0,5.0,6,7,5,Holiday,0.0,0.0,1.0,0.0
South America,4-13 days,500-1000 GBP,2,0,1.0,2,4,5,Holiday,0.0,0.0,0.5,0.5
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,5,2,Holiday,0.7735714285714285,0.0,0.20142857142857143,0.025
North America,1-3 days,0-250 GBP,0,0,1.0,6,7,6,Holiday,0.0,0.0,0.8,0.2
EU,14-27 days,0-250 GBP,0,0,5.0,5,4,5,VFF,0.0,0.0,0.05,0.95
EU,,0-250 GBP,1,0,5.0,6,1,1,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,2,0,5.0,5,1,4,Holiday,0.55,0.0,0.4,0.05
EU,4-13 days,250-500 GBP,1,1,1.0,5,2,6,Holiday,0.1787884337884338,0.0,0.8212115662115662,0.0
EU,1-3 days,0-250 GBP,1,1,1.0,2,6,4,Business or Work,0.0,0.05,0.95,0.0
Asia,4-13 days,0-250 GBP,0,1,1.0,5,3,4,VFF,0.0,0.0,0.04583333333333333,0.9541666666666666
EU,1-3 days,0-250 GBP,0,0,1.0,5,3,1,Holiday,0.0625,0.0,0.0,0.9375
North America,4-13 days,500-1000 GBP,2,0,1.0,8,4,2,Holiday,0.12666666666666668,0.0,0.6733333333333333,0.2
North America,14-27 days,250-500 GBP,0,0,1.0,4,7,7,VFF,0.175,0.05,0.325,0.45
Asia,14-27 days,250-500 GBP,0,1,1.0,5,6,1,VFF,0.2,0.0,0.05,0.75
UK,4-13 days,0-250 GBP,1,0,1.0,6,2,5,VFF,0.0,0.0,0.55,0.45
North America,1-3 days,500-1000 GBP,1,1,1.0,8,3,2,Holiday,0.0,0.0,0.565,0.43500000000000005
Africa,14-27 days,0-250 GBP,0,0,1.0,6,2,2,Holiday,0.05,0.0,0.175,0.775
EU,4-13 days,,2,0,1.0,2,7,4,Holiday,0.2625,0.15,0.5708333333333334,0.016666666666666666
EU,4-13 days,0-250 GBP,0,0,1.0,8,5,6,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,2,1,Holiday,0.10004079254079254,0.0,0.8999592074592074,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,0,1.0,7,2,2,Holiday,0.08333333333333333,0.0,0.6666666666666667,0.25
North America,1-3 days,0-250 GBP,1,1,5.0,8,6,4,Holiday,0.0,0.2,0.6,0.2
Africa,4-13 days,1000-5000 GBP,0,0,1.0,5,7,1,Business or Work,0.32083333333333336,0.0,0.6791666666666667,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,4,1,6,Holiday,0.016993464052287584,0.0,0.9830065359477125,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,7,6,6,VFF,0.0,0.0,0.05,0.95
UK,4-13 days,,0,0,5.0,4,5,7,VFF,0.0,0.05,0.02,0.93
EU,4-13 days,250-500 GBP,0,0,1.0,4,6,5,VFF,0.05,0.0,0.33,0.62
EU,1-3 days,0-250 GBP,0,1,1.0,2,1,6,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,500-1000 GBP,1,0,1.0,5,2,3,VFF,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,2,1,5.0,4,3,7,Holiday,0.0,0.0,0.725,0.275
South America,4-13 days,1000-5000 GBP,1,0,5.0,3,5,7,Holiday,0.05,0.0,0.95,0.0
EU,1-3 days,1000-5000 GBP,1,1,1.0,6,4,2,Holiday,0.8333333333333333,0.0,0.16666666666666669,0.0
North America,4-13 days,250-500 GBP,0,1,1.0,5,1,5,VFF,0.05,0.0,0.4,0.55
Asia,1-3 days,1000-5000 GBP,1,0,1.0,5,5,4,Business or Work,0.65,0.0,0.3,0.05
EU,,250-500 GBP,0,0,1.0,4,7,7,VFF,0.3,0.0,0.2,0.5
EU,,1000-5000 GBP,1,1,1.0,5,6,6,Holiday,0.5383333333333333,0.0,0.23666666666666664,0.225
EU,4-13 days,0-250 GBP,0,0,1.0,5,3,3,VFF,0.0,0.0,0.9833333333333334,0.016666666666666666
EU,4-13 days,500-1000 GBP,0,0,1.0,4,6,7,Holiday,0.0,0.0,0.4841666666666667,0.5158333333333334
EU,4-13 days,250-500 GBP,0,0,1.0,5,6,6,Holiday,0.15,0.0,0.3,0.55
North America,4-13 days,500-1000 GBP,1,1,5.0,6,2,3,Business or Work,0.0,0.0,1.0,0.0
Asia,3-6 months,more than 5000 GBP,2,0,1.0,4,3,2,Education and Other,0.35,0.2,0.4,0.05
EU,1-3 days,500-1000 GBP,1,1,1.0,4,1,7,Holiday,0.10816294816294816,0.0,0.8250148462648463,0.06682220557220556
EU,4-13 days,500-1000 GBP,0,0,1.0,4,6,1,Business or Work,0.0,0.0,0.075,0.925
Non-EU Europe,14-27 days,500-1000 GBP,0,1,5.0,5,6,2,VFF,0.15,0.0,0.65,0.2
North America,14-27 days,500-1000 GBP,0,1,1.0,5,6,5,Holiday,0.5,0.0,0.3,0.2
Asia,14-27 days,1000-5000 GBP,1,1,1.0,7,2,3,VFF,0.0,0.0,0.6,0.4
EU,1-3 days,1000-5000 GBP,2,1,1.0,6,5,3,Business or Work,0.35,0.1,0.35,0.2
EU,,0-250 GBP,1,0,1.0,5,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,7,2,1,Holiday,0.4716666666666667,0.0,0.5183333333333334,0.01
Asia,1-3 days,500-1000 GBP,1,0,1.0,5,1,6,Holiday,0.05,0.0,0.09166666666666667,0.8583333333333332
EU,4-13 days,1000-5000 GBP,1,1,5.0,8,3,1,Holiday,0.15,0.0,0.75,0.1
EU,1-3 days,500-1000 GBP,1,1,1.0,4,5,3,Business or Work,0.5747619047619049,0.0,0.42523809523809514,0.0
Non-EU Europe,4-13 days,250-500 GBP,0,0,1.0,4,4,7,VFF,0.0,0.0,0.5125,0.4875000000000001
EU,,0-250 GBP,1,1,1.0,5,2,2,Business or Work,0.8223809523809523,0.0,0.17761904761904762,0.0
North America,14-27 days,0-250 GBP,0,1,1.0,5,3,5,VFF,0.0,0.0,0.3,0.7
EU,,250-500 GBP,1,1,1.0,6,5,5,Business or Work,1.0,0.0,0.0,0.0
Asia,14-27 days,500-1000 GBP,1,0,1.0,7,4,7,VFF,0.05,0.0,0.8875,0.0625
EU,1-3 months,more than 5000 GBP,0,1,1.0,7,5,3,VFF,0.0,0.05,0.2,0.75
Asia,1-3 months,,0,0,1.0,4,7,3,Education and Other,0.15,0.25,0.25,0.35
EU,1-3 days,0-250 GBP,1,1,5.0,2,2,7,VFF,0.0,0.0,0.95,0.05
North America,14-27 days,0-250 GBP,0,0,1.0,8,6,6,VFF,0.05,0.0,0.0,0.95
EU,4-13 days,1000-5000 GBP,1,1,1.0,8,4,4,VFF,0.1392857142857143,0.0,0.8607142857142858,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,2,2,6,VFF,0.0,0.0,0.45,0.55
EU,4-13 days,250-500 GBP,0,1,1.0,2,7,4,Holiday,0.0,0.0,0.25,0.75
North America,1-3 days,500-1000 GBP,1,0,1.0,2,3,2,Holiday,0.3,0.0,0.55,0.15
Asia,14-27 days,0-250 GBP,2,0,1.0,4,5,3,Holiday,0.15,0.05,0.4,0.4
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,3,7,Business or Work,0.425,0.0,0.5750000000000001,0.0
Asia,1-3 months,1000-5000 GBP,1,1,1.0,2,7,6,Education and Other,0.2,0.05,0.65,0.1
EU,14-27 days,500-1000 GBP,1,0,5.0,4,1,2,Holiday,0.2,0.0,0.8,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,5,7,1,Holiday,0.02,0.0,0.9800000000000001,0.0
EU,1-3 days,0-250 GBP,2,0,1.0,7,1,6,VFF,0.0,0.1,0.48125,0.41875
EU,1-3 months,more than 5000 GBP,2,0,1.0,5,6,6,Education and Other,0.65,0.05,0.15,0.15
Asia,14-27 days,500-1000 GBP,0,1,1.0,7,7,1,VFF,0.1,0.0,0.1,0.8
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,5,7,4,Holiday,0.15416666666666667,0.041666666666666664,0.7041666666666667,0.1
EU,,0-250 GBP,0,0,5.0,5,7,7,Holiday,1.0,0.0,0.0,0.0
UK,14-27 days,0-250 GBP,0,0,1.0,7,5,6,VFF,0.0,0.0,0.275,0.725
EU,4-13 days,500-1000 GBP,1,1,1.0,6,2,3,Holiday,0.0125,0.0,0.9875,0.0
Asia,14-27 days,1000-5000 GBP,0,0,1.0,8,1,1,Education and Other,0.0,0.05,0.425,0.525
Asia,1-3 days,1000-5000 GBP,1,0,1.0,4,5,3,Business or Work,0.5083333333333334,0.0,0.05,0.4416666666666666
North America,14-27 days,1000-5000 GBP,2,0,1.0,7,6,7,Holiday,0.15,0.0,0.775,0.075
Asia,1-3 days,1000-5000 GBP,1,1,1.0,6,5,3,Business or Work,0.8434722222222224,0.0,0.09416666666666666,0.06236111111111111
South America,4-13 days,1000-5000 GBP,1,0,1.0,4,6,7,Business or Work,0.7,0.0,0.25,0.05
EU,4-13 days,0-250 GBP,0,1,5.0,4,2,6,Business or Work,0.11547619047619047,0.0,0.3,0.5845238095238096
EU,,0-250 GBP,0,1,1.0,4,4,4,Holiday,0.9125,0.0125,0.075,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,3,6,1,Holiday,0.0,0.05,0.9,0.05
EU,1-3 days,250-500 GBP,1,0,1.0,5,3,1,Holiday,0.18875180375180375,0.0,0.8112481962481963,0.0
North America,4-13 days,250-500 GBP,0,0,1.0,2,4,1,Holiday,0.0,0.0,0.17083333333333334,0.8291666666666666
EU,4-13 days,250-500 GBP,0,0,1.0,4,4,5,VFF,0.0,0.0,0.0,1.0
UK,14-27 days,500-1000 GBP,0,1,1.0,5,6,4,VFF,0.05,0.05,0.25,0.65
EU,1-3 days,250-500 GBP,2,0,1.0,6,4,3,Holiday,0.5285714285714286,0.0,0.32142857142857145,0.15
EU,4-13 days,0-250 GBP,2,0,5.0,4,7,3,Holiday,0.05,0.0,0.95,0.0
UK,4-13 days,250-500 GBP,0,1,1.0,4,4,7,VFF,0.25,0.05,0.27083333333333337,0.4291666666666667
EU,4-13 days,250-500 GBP,1,0,1.0,6,5,1,Holiday,0.2,0.0,0.5833333333333333,0.21666666666666665
Non-EU Europe,1-3 days,0-250 GBP,0,0,1.0,4,1,7,Holiday,0.012027027027027027,0.0006756756756756757,0.008783783783783784,0.9785135135135136
EU,,0-250 GBP,1,0,5.0,7,4,4,Education and Other,0.5791666666666667,0.0,0.4208333333333333,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,7,6,Holiday,0.8,0.0,0.15,0.05
EU,4-13 days,0-250 GBP,2,0,5.0,7,4,1,Holiday,0.0,0.0,0.975,0.025
UK,4-13 days,1000-5000 GBP,0,0,1.0,4,6,6,VFF,0.05,0.0,0.0,0.95
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,4,5,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,6,2,3,Holiday,0.0,0.0,0.18833333333333332,0.8116666666666668
UK,1-3 days,0-250 GBP,0,1,1.0,7,7,6,Holiday,0.0,0.0,0.25,0.75
EU,,0-250 GBP,1,0,5.0,6,4,4,Business or Work,0.4466666666666666,0.025,0.5283333333333334,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,5,4,3,Holiday,0.8449952977249886,0.0,0.1550047022750112,0.0
Asia,14-27 days,1000-5000 GBP,1,1,1.0,4,2,2,Holiday,0.0,0.0,0.95,0.05
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,5,6,3,Holiday,0.3458333333333333,0.0,0.6041666666666667,0.05
EU,,0-250 GBP,1,1,1.0,2,5,5,Holiday,0.03333333333333333,0.0,0.9666666666666666,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,4,7,1,VFF,0.05,0.0,0.2,0.75
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,6,VFF,0.06880268452530117,0.0,0.26554225299154305,0.6656550624831556
EU,,,0,0,5.0,5,2,2,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,7,6,Holiday,0.6476388888888889,0.0,0.35236111111111107,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,3,7,VFF,0.0,0.0,0.4351333436085757,0.5648666563914242
EU,4-13 days,250-500 GBP,0,0,1.0,4,2,6,Holiday,0.0,0.0,0.4623033910533911,0.537696608946609
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,0,1.0,4,7,7,VFF,0.0,0.0,0.1,0.9
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,5,6,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,250-500 GBP,0,0,1.0,8,2,2,VFF,0.0,0.0,0.05,0.95
Asia,14-27 days,250-500 GBP,0,0,1.0,4,2,3,VFF,0.05,0.0,0.45,0.5
North America,4-13 days,1000-5000 GBP,0,0,1.0,7,3,2,Education and Other,0.05,0.05,0.65,0.25
EU,1-3 days,250-500 GBP,1,1,1.0,7,6,4,Holiday,0.43357142857142855,0.0,0.5247619047619047,0.041666666666666664
Africa,4-13 days,250-500 GBP,2,0,1.0,5,6,7,Holiday,0.4,0.0,0.3,0.3
North America,,250-500 GBP,1,0,1.0,5,4,4,Business or Work,0.14210526315789473,0.0,0.8526315789473685,0.005263157894736842
EU,14-27 days,1000-5000 GBP,2,0,5.0,8,6,7,Holiday,0.0,0.0,0.95,0.05
EU,,250-500 GBP,1,1,5.0,5,7,7,Business or Work,0.06666666666666667,0.0,0.9,0.03333333333333333
EU,4-13 days,0-250 GBP,1,1,1.0,4,1,5,VFF,0.025,0.0,0.875,0.1
Asia,4-13 days,500-1000 GBP,1,1,1.0,4,6,2,Business or Work,0.8,0.0,0.2,0.0
Africa,4-13 days,1000-5000 GBP,1,1,1.0,8,6,1,Holiday,0.4,0.0,0.6,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,5,2,6,Holiday,0.09909423909423909,0.0,0.7983413114663115,0.10256444943944945
EU,1-3 days,0-250 GBP,0,0,1.0,7,1,7,VFF,0.0,0.0,0.18522061272061272,0.8147793872793873
EU,1-3 days,0-250 GBP,1,1,5.0,4,2,1,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,1000-5000 GBP,0,0,1.0,8,2,3,VFF,0.0,0.0,0.19166666666666665,0.8083333333333332
EU,4-13 days,0-250 GBP,0,0,1.0,7,4,1,VFF,0.0,0.0,0.007142857142857143,0.9928571428571429
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,0,1.0,6,5,2,Business or Work,0.05,0.0,0.36940476190476185,0.5805952380952382
North America,4-13 days,0-250 GBP,0,0,1.0,5,4,4,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,1000-5000 GBP,1,0,1.0,5,7,7,Business or Work,0.0,0.0,0.1,0.9
UK,4-13 days,0-250 GBP,0,0,1.0,5,1,2,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,250-500 GBP,0,0,5.0,5,2,3,Holiday,0.1,0.0,0.15,0.75
Africa,14-27 days,1000-5000 GBP,0,0,1.0,4,4,2,Holiday,0.1,0.0,0.6,0.3
Non-EU Europe,14-27 days,1000-5000 GBP,1,0,1.0,7,3,4,Holiday,0.5,0.0,0.35,0.15
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,1,1,1.0,7,6,6,VFF,0.1,0.0,0.8,0.1
EU,14-27 days,250-500 GBP,0,0,1.0,2,4,5,Education and Other,0.0,0.0,0.0,1.0
North America,1-3 days,1000-5000 GBP,1,0,1.0,5,4,2,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,4,6,1,Holiday,0.05714285714285714,0.0,0.8928571428571429,0.05
EU,4-13 days,1000-5000 GBP,1,0,5.0,6,5,2,Holiday,0.05,0.0,0.95,0.0
